OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
61578,9,1,78,120,2016,1,15,5,3,9,3,0,0,0,1,0,0,0,0,693673.1015,5351123.9018,11.610756817,48.283664432,2,#fc8d62,car
61585,9,1,82,120,2016,1,11,3,3,4,1,0,2,0,1,0,0,0,0,701475.3215,5307764.9355,11.695360185,47.891562376,2,#fc8d62,car
61588,9,1,63,0,2016,1,14,4,3,2,6,0,0,0,1,0,0,0,0,732579.3806,5306077.6096,12.109973794,47.865888768,2,#fc8d62,car
61592,9,1,84,136,2016,1,14,2,3,5,3,0,1,0,1,0,0,0,0,697786178.0,5326760695.0,11.654805627,48.063435787,2,#fc8d62,car
61599,9,2,61,0,2016,1,7,4,3,6,4,0,0,0,1,1,0,0,0,732268.5279,5380656.6699,12.146629659,48.535979613,2,#fc8d62,car
61601,9,7,72,202,2016,1,7,6,3,5,3,2,1,0,1,0,0,0,0,636764183.0,5359203901.0,10.846733349,48.371175457,2,#fc8d62,car
61602,9,1,84,141,2016,1,7,6,2,4,1,1,2,0,1,0,0,1,0,692992.6272,5314808.4437,11.585154341,47.957477217,2,#fc8d62,car
61603,9,7,71,113,2016,1,10,4,3,5,3,0,1,0,1,0,0,0,0,657733735.0,5369787872.0,11.13367568,48.461436444,2,#fc8d62,car
61605,9,7,62,0,2016,1,20,3,3,5,3,2,1,0,1,0,0,0,0,622563.0923,5306591.3852,10.639921234,47.900936015,2,#fc8d62,car
61609,9,1,63,0,2016,1,7,2,3,8,1,2,1,1,0,0,0,0,0,733731.3929,5303683.1132,12.124060768,47.843958518,1,#66c2a5,bicycle
61612,9,7,71,158,2016,1,7,6,3,8,1,2,2,0,1,0,0,0,0,638648.1846,5372521.9999,10.876564795,48.49051659,2,#fc8d62,car
61616,9,1,79,117,2016,1,17,1,1,6,7,2,1,0,1,1,0,0,0,662750.4365,5344078.9595,11.191549917,48.229034933,2,#fc8d62,car
61619,9,7,61,0,2016,1,17,3,2,2,6,0,1,0,1,0,0,1,0,642086898.0,5363965.7654,10.920175953,48.412815953,2,#fc8d62,car
61620,9,1,62,0,2016,1,14,3,3,2,6,0,1,0,1,0,0,0,0,682625.6456,5337429407.0,11.456081851,48.163854233,2,#fc8d62,car
61624,9,1,73,120,2016,1,5,3,3,8,1,2,1,0,1,0,0,0,0,691966.9674,5312958.2636,11.570604534,47.941155724,2,#fc8d62,car
61626,9,1,78,150,2016,1,11,3,3,2,6,0,0,0,0,0,0,1,0,691421.7193,5370895.5377,11.589440378,48.462045409,5,#a6d854,bus
61634,9,1,62,0,2016,1,19,4,3,6,4,2,0,0,1,1,0,0,0,680265.8072,5335010.2192,11.423349939,48.142781942,2,#fc8d62,car
61639,9,1,62,0,2016,1,16,2,3,4,7,1,0,0,1,0,0,0,0,687422816.0,5340468437.0,11.521873783,48.189773535,2,#fc8d62,car
61644,9,1,84,123,2016,1,11,2,3,3,1,0,1,0,1,0,0,0,0,705069.6076,5332039.7019,11.754987554,48.108577054,2,#fc8d62,car
61648,9,1,63,0,2016,1,14,7,3,0,1,0,1,0,1,0,0,0,0,731153.9688,5301348.5981,12.088416877,47.823916154,2,#fc8d62,car
61649,9,7,77,158,2016,1,5,4,3,7,7,2,1,0,1,0,0,0,0,620383.7277,5311809.6494,10.612231007,47.948280412,2,#fc8d62,car
61652,9,1,88,145,2016,1,10,1,3,8,1,0,2,0,1,0,0,0,0,665298.4511,5328358.6598,11.219726219,48.087048006,2,#fc8d62,car
61656,9,1,81,130,2016,1,9,6,3,4,1,0,2,0,1,0,0,0,0,641701.9445,5324025.8578,10.90161795,48.053770006,2,#fc8d62,car
61663,9,1,75,132,2016,1,8,6,3,8,1,0,2,0,1,0,0,0,0,708725.4397,5336889.4337,11.806416316,48.15097033,2,#fc8d62,car
61664,9,1,62,0,2016,1,12,6,3,2,6,0,1,0,1,0,0,0,0,690587.2239,5339035.3743,11.563765894,48.17595177,2,#fc8d62,car
61667,9,1,79,121,2016,1,16,6,3,5,3,0,0,0,1,0,0,0,0,666671.0003,5338372.5868,11.242060574,48.176716761,2,#fc8d62,car
61670,9,1,73,118,2016,1,14,7,3,8,1,0,2,0,1,0,0,0,0,695001823.0,5303269734.0,11.606822798,47.853158686,2,#fc8d62,car
61673,9,1,77,117,2016,1,14,6,3,0,2,0,1,1,1,0,0,0,0,715394.4469,5355176.9806,11.905261679,48.313065915,1,#66c2a5,bicycle
61677,9,1,62,0,2016,1,18,7,3,2,6,2,2,0,1,0,0,0,0,696241.8034,5343427.5555,11.641778108,48.213704793,2,#fc8d62,car
61679,9,1,87,142,2016,1,6,1,3,8,1,2,2,0,1,0,0,0,0,733457.4579,5315951.0142,12.127041362,47.954272363,2,#fc8d62,car
61690,9,1,86,143,2016,1,13,1,3,8,1,0,2,0,0,0,0,0,1,684524.7877,5383472.7336,11.501800617,48.577147336,6,#ffd92f,circle
61696,9,7,72,170,2016,1,11,7,3,8,1,0,1,0,1,0,0,0,0,629775.5647,5332779.9796,10.744309482,48.135031702,2,#fc8d62,car
61701,9,7,72,159,2016,1,15,6,3,8,1,0,2,0,1,0,0,0,0,628334.8407,5360802.3845,10.733455569,48.387320254,2,#fc8d62,car
61704,9,1,75,133,2016,1,17,1,3,4,1,2,2,0,1,0,0,0,0,710683.3334,5341872.6213,11.835177329,48.195103287,2,#fc8d62,car
61708,9,1,81,146,2016,1,10,6,3,9,1,0,1,0,1,0,0,0,0,648661.0164,5324351.2791,10.995063388,48.05511288,2,#fc8d62,car
61712,9,1,63,0,2016,1,6,5,3,5,3,2,0,1,1,0,0,0,0,733732761.0,5303692663.0,12.124084182,47.844043817,1,#66c2a5,bicycle
61714,9,1,87,177,2016,1,15,5,3,0,1,0,1,1,0,0,0,0,0,736645.9372,5305613.1164,12.164011228,47.860231049,1,#66c2a5,bicycle
61725,9,1,62,0,2016,1,12,5,3,3,6,0,0,0,1,0,0,1,0,687384247.0,5331766088.0,11.517524155,48.111566097,2,#fc8d62,car
61729,9,1,75,139,2016,1,17,6,3,2,6,2,2,0,1,0,0,0,0,709871.4261,5330007.4781,11.818417961,48.088751401,2,#fc8d62,car
61734,9,1,86,132,2016,1,23,7,3,9,1,2,2,0,1,0,0,0,0,678805.6402,5369101.5017,11.418174968,48.449631898,2,#fc8d62,car
61739,9,1,82,133,2016,1,16,6,3,4,1,1,2,0,1,0,0,0,0,706375.7095,5305884.9047,11.759942087,47.873109842,2,#fc8d62,car
61740,9,7,72,147,2016,1,15,5,3,3,6,0,0,0,1,0,0,1,0,638669.2933,5363521.4637,10.873869289,48.40958222,2,#fc8d62,car
61743,9,7,77,130,2016,1,8,6,2,8,1,0,2,0,1,0,0,0,0,624040.0507,5309974.4337,10.660648282,47.931077715,2,#fc8d62,car
61746,9,1,75,118,2016,1,5,7,3,9,1,2,2,0,1,0,0,0,0,714493.9383,5339838.6032,11.885363085,48.175551221,2,#fc8d62,car
61750,9,1,82,133,2016,1,17,6,3,2,6,2,1,0,1,0,0,0,0,704616.12,5307565.0973,11.73723422,47.888772878,2,#fc8d62,car
61758,9,1,75,122,2016,1,3,1,3,4,1,2,2,0,1,0,0,0,0,723473.7403,5322274.2711,11.996797757,48.0146475,2,#fc8d62,car
61761,9,1,81,140,2016,1,20,1,2,9,1,2,1,0,1,0,0,0,0,642739.5443,5324446.7125,10.915674766,48.057323111,2,#fc8d62,car
61765,9,1,88,139,2016,1,6,6,3,8,1,2,2,0,1,0,0,0,0,667374.1368,5316834308.0,11.243074155,47.982899958,2,#fc8d62,car
61770,9,1,75,115,2016,1,17,7,3,4,1,2,2,0,1,0,0,0,0,720203336.0,5331782.2964,11.957896047,48.101213291,2,#fc8d62,car
61775,9,1,79,123,2016,1,6,6,3,5,2,1,1,0,1,0,0,0,1,677442.8931,5331965.8236,11.384167538,48.116208913,2,#fc8d62,car
61781,9,1,77,130,2016,1,21,6,3,9,1,2,1,0,1,0,0,1,0,712616.1019,5352191.4618,11.866332718,48.287179756,2,#fc8d62,car
61785,9,1,74,126,2016,1,16,7,3,4,2,0,1,0,1,0,0,0,0,683748.8615,5343888.0985,11.473967796,48.22158452,2,#fc8d62,car
61788,9,7,72,223,2016,1,8,7,3,9,1,0,2,0,1,0,0,0,0,619643833.0,5363167.8345,10.616788099,48.410301232,2,#fc8d62,car
61791,9,7,78,203,2016,1,14,7,3,5,2,0,1,0,1,0,0,1,0,620639.8646,5322379.9285,10.61863123,48.043297138,2,#fc8d62,car
61794,9,1,62,0,2016,1,13,5,3,0,7,0,1,0,0,0,0,0,1,693597.7608,5337111.1797,11.603344411,48.157747862,6,#ffd92f,circle
61795,9,7,77,158,2016,1,14,6,3,0,1,0,2,0,1,0,0,0,0,620165.5229,5307281.1723,10.608046608,47.9075934,2,#fc8d62,car
61801,9,1,82,133,2016,1,12,6,3,5,3,0,1,0,1,0,0,0,0,703356.13,5306162159.0,11.719737967,47.876564753,2,#fc8d62,car
61803,9,7,72,209,2016,1,7,6,3,5,3,0,1,0,1,0,0,0,0,634371.4398,5335747.4705,10.806988005,48.160762893,2,#fc8d62,car
61808,9,7,61,0,2016,1,17,5,3,5,3,2,0,1,1,0,0,0,0,642811.3336,5359854.6481,10.92856227,48.37568725,1,#66c2a5,bicycle
61812,9,1,77,133,2016,1,16,1,3,8,1,1,2,0,1,0,0,0,0,710597.1557,5360175.6933,11.843137312,48.359597738,2,#fc8d62,car
61816,9,1,81,137,2016,1,12,6,3,4,1,0,2,0,1,0,0,0,0,646083.5432,5306097.7848,10.954288801,47.891573247,2,#fc8d62,car
61823,9,1,74,146,2016,1,9,5,3,3,6,0,0,0,1,0,0,0,0,666579.4255,5351049.5997,11.245813877,48.290706047,2,#fc8d62,car
61825,9,1,62,0,2016,1,15,7,3,4,3,0,1,0,1,0,0,0,0,687364493.0,5335083055.0,11.51871723,48.141385769,2,#fc8d62,car
61828,9,1,74,136,2016,1,13,6,2,5,2,0,1,0,1,0,0,0,0,682412888.0,5364856882.0,11.465065898,48.410445508,2,#fc8d62,car
61834,9,1,77,123,2016,1,21,6,3,4,1,2,2,0,1,0,0,0,0,726342.58,5344392.65,12.046949983,48.212356686,2,#fc8d62,car
61837,9,1,75,132,2016,1,13,6,3,2,2,0,1,0,1,0,0,0,0,704882608.0,5335782.5039,11.754277386,48.14227225,2,#fc8d62,car
61842,9,1,87,130,2016,1,13,7,3,4,6,0,2,0,1,0,0,0,0,711607.7562,5310427.2975,11.832051646,47.912227047,2,#fc8d62,car
61847,9,7,77,130,2016,1,9,6,2,1,1,0,1,0,1,0,0,0,0,624823.1731,5311797.3554,10.671656688,47.947320014,2,#fc8d62,car
61851,9,2,74,126,2016,1,11,5,3,2,6,0,1,0,1,0,0,0,0,734015.3499,5383570.6124,12.171893961,48.56150535,2,#fc8d62,car
61854,9,1,62,0,2016,1,9,7,2,8,6,0,0,0,1,0,0,0,0,690382.6905,5344704454.0,11.563560119,48.226965991,2,#fc8d62,car
61857,9,7,61,0,2016,1,17,7,3,2,6,2,1,0,1,0,0,0,0,642125.2737,5363150.8391,10.920418247,48.405479903,2,#fc8d62,car
61859,9,2,74,113,2016,1,15,5,3,5,3,0,0,0,1,0,0,0,0,727786.7881,5381292.2129,12.08635388,48.543331429,2,#fc8d62,car
61862,9,7,72,216,2016,1,7,6,2,5,2,2,2,0,1,0,1,0,0,623316.4883,5366490.9625,10.667373887,48.43947722,2,#fc8d62,car
61865,9,1,77,113,2016,1,12,1,3,2,6,0,1,0,1,0,0,0,0,721632.8324,5357359824.0,11.9904354,48.330522465,2,#fc8d62,car
61868,9,1,88,144,2016,1,19,6,3,8,1,2,1,0,1,0,0,0,0,668942.7449,5325445.3664,11.267473107,48.059902021,2,#fc8d62,car
61871,9,1,88,139,2016,1,16,6,3,2,6,1,1,0,1,0,0,0,1,674603.5749,5319179.2955,11.340831658,48.002048511,2,#fc8d62,car
61873,9,1,74,113,2016,1,17,5,3,2,6,2,0,0,1,0,0,0,0,673029.5659,5345896691.0,11.330592746,48.242654526,2,#fc8d62,car
61882,9,2,74,182,2016,1,8,6,3,9,1,1,1,0,1,0,0,0,0,731474.7057,5374748.0576,12.132615782,48.483196333,2,#fc8d62,car
61887,9,1,73,118,2016,1,19,5,3,9,1,2,2,0,1,0,0,0,0,696989.2325,5308749.3915,11.635860557,47.901803007,2,#fc8d62,car
61888,9,1,78,155,2016,1,7,6,3,4,1,0,2,0,1,0,0,0,1,718547.0967,5375845.8146,11.958486758,48.497685461,2,#fc8d62,car
61893,9,1,74,147,2016,1,8,7,3,8,1,0,2,0,1,0,0,0,0,675899.0737,5367006733.0,11.37802244,48.431621557,2,#fc8d62,car
61897,9,1,73,118,2016,1,7,5,3,4,6,1,0,0,1,0,0,0,1,695992.1268,5307434.4935,11.621935912,47.89029017,2,#fc8d62,car
61899,9,7,61,0,2016,1,14,5,3,2,6,0,0,0,1,0,0,0,0,641328.8067,5355759.7324,10.907178147,48.33920107,2,#fc8d62,car
61902,9,1,62,0,2016,1,12,5,3,5,3,0,0,0,1,0,0,0,0,687660.99,5333406954.0,11.521960691,48.126233177,2,#fc8d62,car
61903,9,7,77,114,2016,1,23,6,3,9,1,2,2,0,1,0,0,0,0,616658829.0,5313592998.0,10.562848799,47.965009011,2,#fc8d62,car
61908,9,1,63,0,2016,1,17,6,3,5,3,1,0,0,1,0,0,0,0,732569656.0,5302025.5774,12.107666408,47.829488148,2,#fc8d62,car
61913,9,1,74,121,2016,1,16,5,3,2,6,0,0,0,1,0,0,0,0,690613.3939,5356426.0827,11.571949702,48.332247094,2,#fc8d62,car
61915,9,1,84,135,2016,1,9,7,3,2,6,0,2,0,1,0,0,0,0,692543.9095,5349000.0806,11.594584086,48.264920969,2,#fc8d62,car
61919,9,2,61,0,2016,1,7,5,3,3,6,1,2,0,1,0,1,0,0,731578.2852,5381581.3017,12.137807128,48.544540479,2,#fc8d62,car
61924,9,1,77,115,2016,1,7,2,3,2,1,1,2,0,1,0,0,0,0,734502.3352,5349971.4723,12.15971112,48.259510224,2,#fc8d62,car
61925,9,1,79,119,2016,1,11,4,3,4,2,0,0,0,1,0,0,0,0,669407.0733,5338810.6641,11.279010928,48.179931454,2,#fc8d62,car
61928,9,1,84,131,2016,1,11,2,3,2,6,0,1,0,0,0,0,1,0,704434.0551,5337513.8489,11.749086109,48.157975407,5,#a6d854,bus
61932,9,1,81,127,2016,1,9,4,3,0,6,0,1,0,1,0,0,0,1,634094.3124,5322602.8849,10.799132493,48.042617723,2,#fc8d62,car
61937,9,1,62,0,2016,1,17,3,2,3,6,2,1,0,1,0,0,0,0,690757.6707,5332040.1564,11.562922376,48.11302805,2,#fc8d62,car
61946,9,7,72,223,2016,1,11,3,2,9,1,0,0,0,1,0,0,0,0,621326.5326,5363186.5528,10.639522789,48.410147865,2,#fc8d62,car
61953,9,1,77,126,2016,1,6,2,3,4,2,2,2,0,1,0,0,0,0,720905788.0,5369487115.0,11.987013911,48.439733002,2,#fc8d62,car
61956,9,1,75,124,2016,1,8,5,2,6,4,0,1,0,1,1,0,0,0,714716.0141,5328778.5293,11.882775179,48.076095204,2,#fc8d62,car
61959,9,1,73,147,2016,1,20,3,3,2,6,2,2,0,1,0,0,0,0,680929401.0,5309180.1489,11.42135623,47.910405381,2,#fc8d62,car
61964,9,1,62,0,2016,1,13,2,3,5,3,0,1,0,1,0,0,0,0,697593339.0,5330171316.0,11.653797187,48.094148177,2,#fc8d62,car
61965,9,7,78,116,2016,1,10,4,3,1,6,0,1,0,1,0,0,0,0,619885.7478,5317520.4589,10.607157971,47.999735058,2,#fc8d62,car
61970,9,1,74,131,2016,1,15,3,3,5,3,0,1,0,1,0,0,0,0,676101.5901,5359927.7666,11.37778881,48.367933605,2,#fc8d62,car
61972,9,1,62,0,2016,1,14,4,3,2,2,0,0,0,1,0,0,0,0,684740.8495,5335397.7196,11.483619057,48.144981335,2,#fc8d62,car
61977,9,1,63,0,2016,1,7,3,3,2,6,1,1,0,1,0,0,0,0,733555497.0,5302587.0267,12.121122094,47.834175111,2,#fc8d62,car
61987,9,1,78,113,2016,1,1,4,3,8,1,2,1,0,1,0,0,0,0,691516705.0,5369361591.0,11.59002215,48.448230516,2,#fc8d62,car
61990,9,2,74,185,2016,1,4,1,2,4,1,2,2,0,1,0,0,0,0,729872.7053,5370600591.0,12.108690423,48.446526537,2,#fc8d62,car
61991,9,7,71,122,2016,1,16,1,3,8,1,0,2,0,1,0,0,0,0,651073.4586,5362358.3173,11.040964837,48.3962735,2,#fc8d62,car
61993,9,1,81,132,2016,1,16,2,3,2,6,0,1,0,1,0,0,0,1,641090.0002,5326712.9685,10.894297149,48.078068535,2,#fc8d62,car
61995,9,1,82,137,2016,1,17,5,3,8,1,1,1,0,1,0,0,0,0,708997.5045,5305182.5014,11.794621858,47.865949811,2,#fc8d62,car
61998,9,7,72,147,2016,1,0,1,3,8,1,2,2,0,1,0,0,0,0,635824.4457,5364480.1268,10.835757362,48.418821949,2,#fc8d62,car
62002,9,1,77,122,2016,1,9,2,3,2,6,0,2,0,1,0,0,1,1,726550438.0,5358235.7988,12.057161163,48.33664891,2,#fc8d62,car
62004,9,1,88,139,2016,1,13,5,3,2,6,0,2,0,1,0,0,0,0,673480.0124,5317870.7514,11.325252555,47.990590856,2,#fc8d62,car
62007,9,7,72,147,2016,1,18,2,3,2,6,2,0,0,1,0,0,1,0,638141951.0,5365116651.0,10.867272511,48.42404155,2,#fc8d62,car
62008,9,1,77,131,2016,1,13,2,3,3,6,0,1,0,1,0,0,0,0,713081.2197,5347426.3783,11.870194618,48.244206918,2,#fc8d62,car
62012,9,1,81,141,2016,1,15,4,3,2,6,0,0,0,1,0,0,0,0,643879.5579,5320122.1084,10.929512589,48.018180152,2,#fc8d62,car
62019,9,1,62,0,2016,1,15,4,3,3,2,0,0,0,1,0,0,0,1,688510.3394,5334976.5454,11.534057973,48.140089991,2,#fc8d62,car
62020,9,7,72,223,2016,1,7,4,3,5,3,1,2,0,1,0,0,0,0,618286.1662,5363925.5313,10.598662607,48.41737151,2,#fc8d62,car
62023,9,1,73,126,2016,1,15,3,3,2,6,0,1,0,1,0,0,0,0,682727.8453,5307231335.0,11.44457665,47.892377386,2,#fc8d62,car
62025,9,2,74,128,2016,1,13,3,3,5,3,0,0,0,1,0,0,0,1,735673.4197,5385742228.0,12.195561665,48.580390503,2,#fc8d62,car
62031,9,1,78,120,2016,1,8,3,3,3,6,0,1,0,1,0,0,0,0,695199.6931,5355436.4306,11.633307327,48.321953196,2,#fc8d62,car
62038,9,7,71,129,2016,1,4,1,3,7,7,2,2,0,1,0,0,0,1,653285.7594,5356005.6216,11.068517071,48.338624202,2,#fc8d62,car
62040,9,2,61,0,2016,1,12,1,3,5,3,0,1,0,1,0,0,0,0,732412.8551,5381662.1698,12.149142615,48.544958328,2,#fc8d62,car
62041,9,1,74,113,2016,1,9,2,3,2,6,0,1,0,1,0,0,0,0,673318.0388,5345699.5019,11.334394239,48.240803132,2,#fc8d62,car
62046,9,2,61,0,2016,1,13,5,3,4,6,0,0,0,1,0,0,1,0,730179.5849,5378703.1526,12.117295524,48.519200687,2,#fc8d62,car
62049,9,1,83,123,2016,1,19,4,3,2,6,2,1,0,1,0,0,0,0,734018.6595,5341821.5654,12.148706363,48.186476631,2,#fc8d62,car
62052,9,7,71,146,2016,1,7,1,3,8,1,0,2,0,1,0,0,0,0,646310.2595,5347070345.0,10.971348613,48.259937606,2,#fc8d62,car
62054,9,1,74,115,2016,1,14,2,3,2,6,0,2,0,1,0,0,0,0,680067.6767,5348113.5226,11.426247922,48.260621185,2,#fc8d62,car
62055,9,1,63,0,2016,1,15,5,3,0,1,0,0,1,0,0,0,0,0,733835.0615,5304004.4899,12.125617898,47.846808083,1,#66c2a5,bicycle
62058,9,7,78,116,2016,1,7,3,3,2,6,0,1,0,1,0,0,0,0,620543.5654,5321581.8121,10.617115002,48.036137442,2,#fc8d62,car
62061,9,1,87,177,2016,1,19,4,3,2,6,2,1,0,1,0,0,0,0,736114.9705,5304208.9336,12.156156871,47.84781153,2,#fc8d62,car
62065,9,1,62,0,2016,1,23,3,3,4,1,2,1,0,1,0,0,0,0,694828.1707,5334873.8446,11.618848172,48.137263944,2,#fc8d62,car
62068,9,7,71,146,2016,1,17,2,2,4,2,2,1,0,1,0,0,0,0,646781.3661,5348719.4505,10.978264655,48.274656404,2,#fc8d62,car
62077,9,1,81,118,2016,1,10,3,3,5,3,0,1,0,1,0,0,0,0,651030736.0,5329041578.0,11.028502754,48.096728897,2,#fc8d62,car
62079,9,1,62,0,2016,1,15,4,3,5,2,0,0,1,1,0,0,0,0,683848.1957,5335422.8554,11.471640862,48.145465864,1,#66c2a5,bicycle
62080,9,7,61,0,2016,1,15,4,3,2,6,0,2,0,1,0,0,0,0,643366.1852,5361309.0128,10.936546853,48.388638268,2,#fc8d62,car
62083,9,1,62,0,2016,1,17,5,3,2,6,2,0,0,1,0,0,0,0,693754.4595,5340120.0483,11.606820491,48.184742645,2,#fc8d62,car
62086,9,1,84,132,2016,1,17,3,3,2,6,2,0,0,1,0,0,0,1,684793.9854,5326974.7816,11.480684433,48.069255788,2,#fc8d62,car
62091,9,1,78,116,2016,1,14,3,3,2,6,0,0,0,1,0,0,0,1,700669.2884,5383225.9383,11.720323067,48.569968257,2,#fc8d62,car
62113,9,1,84,131,2016,1,13,4,2,2,6,0,0,0,0,0,0,1,0,704274.9206,5337772.2268,11.747072786,48.160348479,5,#a6d854,bus
62115,9,1,73,126,2016,1,19,1,3,4,1,2,2,0,1,0,0,0,0,684134831.0,5305333937.0,11.462572709,47.874919464,2,#fc8d62,car
62116,9,1,75,133,2016,1,10,2,3,2,2,0,2,0,1,0,0,0,0,707954.2121,5342046.3987,11.798582268,48.197564336,2,#fc8d62,car
62119,9,1,88,139,2016,1,17,2,3,2,6,2,0,0,1,0,0,0,0,674616.9128,5319165.4892,11.3410047,48.001920754,2,#fc8d62,car
62130,9,1,88,113,2016,1,6,5,3,6,7,2,1,0,0,1,0,0,1,676167.3488,5316118.7795,11.360522513,47.974106852,3,#8da0cb,toilet
62137,9,1,81,121,2016,1,13,4,3,5,3,0,0,0,1,0,0,0,0,639001.0025,5313425.2721,10.861956538,47.959039235,2,#fc8d62,car
62142,9,1,86,125,2016,1,0,3,2,9,1,2,2,0,1,0,0,0,0,672378.9482,5373883.2618,11.333307452,48.494407952,2,#fc8d62,car
62144,9,1,84,134,2016,1,16,4,3,2,6,0,0,0,1,0,0,0,1,694327.3904,5323370.0124,11.606890504,48.034023953,2,#fc8d62,car
62153,9,7,71,156,2016,1,12,3,3,4,1,0,1,0,1,0,0,0,0,655913.6021,5383047.7988,11.11402917,48.581100212,2,#fc8d62,car
62157,9,1,62,0,2016,1,18,3,3,2,6,2,1,0,1,0,0,1,0,697738.6551,5335195.9144,11.658076598,48.139260778,2,#fc8d62,car
62159,9,1,84,146,2016,1,16,4,3,2,6,0,1,0,1,0,0,0,0,695319.9674,5328899.5312,11.622716168,48.083418646,2,#fc8d62,car
62166,9,1,86,162,2016,1,11,2,3,5,3,0,1,0,1,0,0,0,0,693864.4306,5386172.1385,11.629551783,48.598586723,2,#fc8d62,car
62179,9,1,79,121,2016,1,16,2,3,4,2,2,1,0,1,0,0,0,0,666129509.0,5338492213.0,11.234828947,48.177934005,2,#fc8d62,car
62187,9,1,87,137,2016,1,15,3,3,4,6,0,1,0,1,0,0,0,0,729561361.0,5308333.1279,12.070876483,47.887238782,2,#fc8d62,car
62189,9,1,78,145,2016,1,17,4,3,6,4,1,2,0,1,1,0,0,0,697044.1155,5354290.0961,11.657625999,48.311078993,2,#fc8d62,car
62192,9,7,72,177,2016,1,6,2,2,4,2,2,2,0,1,0,0,0,0,635860.9394,5378880.8068,10.840931974,48.548301961,2,#fc8d62,car
62193,9,1,77,117,2016,1,16,2,2,5,3,1,1,0,1,0,0,0,0,715969315.0,5352546122.0,11.911659376,48.289231422,2,#fc8d62,car
62194,9,1,86,143,2016,1,21,5,3,4,1,2,2,0,1,0,0,0,0,687673.7886,5377740.4819,11.541868154,48.52469386,2,#fc8d62,car
62197,9,1,79,121,2016,1,21,4,3,5,3,2,1,0,1,0,1,0,0,666849.3511,5339461.3043,11.244885365,48.186457515,2,#fc8d62,car
62199,9,7,62,0,2016,1,14,3,2,4,2,0,1,0,1,0,0,0,0,617850.6397,5303303.9157,10.575995338,47.872251695,2,#fc8d62,car
62202,9,1,86,162,2016,1,18,3,2,4,3,1,0,0,1,0,0,0,0,694050.6027,5385783.2857,11.631892565,48.595034537,2,#fc8d62,car
62204,9,1,62,0,2016,1,8,4,3,6,7,0,0,0,1,1,0,0,0,688708.8649,5336029.4221,11.537190598,48.149494537,2,#fc8d62,car
62205,9,7,61,0,2016,1,10,4,3,3,6,0,1,0,1,0,0,1,0,642644.8397,5359588.4881,10.926224908,48.37333173,2,#fc8d62,car
62210,9,1,74,115,2016,1,17,5,3,5,3,2,0,0,1,0,0,0,1,683268.8437,5348308.6128,11.469423995,48.261456917,2,#fc8d62,car
62217,9,1,78,120,2016,1,15,3,3,2,6,0,2,0,1,0,0,0,0,694909.9552,5352891.7442,11.628227483,48.299172926,2,#fc8d62,car
62225,9,1,83,126,2016,1,20,1,3,9,1,2,2,0,1,0,0,0,0,729014882.0,5335082144.0,12.077855877,48.127753523,2,#fc8d62,car
62226,9,1,79,142,2016,1,9,2,3,2,6,0,1,0,1,0,0,0,1,675232.2093,5344199.2102,11.359532836,48.226790605,2,#fc8d62,car
62231,9,1,78,116,2016,1,8,1,3,0,6,0,2,0,1,0,0,0,0,705800397.0,5382919816.0,11.789645385,48.565554008,2,#fc8d62,car
62232,9,1,84,119,2016,1,6,5,3,3,6,1,1,0,0,0,0,1,1,695352.0351,5347352087.0,11.631622456,48.249250341,5,#a6d854,bus
62236,9,2,74,113,2016,1,6,3,3,5,2,2,0,1,1,0,0,0,0,729714263.0,5381752.5906,12.112683696,48.546764368,1,#66c2a5,bicycle
62241,9,7,72,163,2016,1,9,3,3,2,6,0,0,0,1,0,0,0,0,638828.1127,5349146.1828,10.871274922,48.280287195,2,#fc8d62,car
62243,9,1,62,0,2016,1,13,5,3,2,6,0,1,0,1,0,0,0,0,694029.8258,5331686.4637,11.606677712,48.108860745,2,#fc8d62,car
62244,9,1,87,179,2016,1,16,2,3,2,6,0,0,0,1,0,0,0,0,725617.1039,5314467.7707,12.02140013,47.943755614,2,#fc8d62,car
62254,9,1,62,0,2016,1,0,5,3,8,1,2,2,0,1,0,0,0,0,684493087.0,5333019598.0,11.479261527,48.123677395,2,#fc8d62,car
62255,9,1,81,146,2016,1,15,7,3,9,1,0,1,0,1,0,0,0,0,651219.0259,5326125.1125,11.029997558,48.070461135,2,#fc8d62,car
62256,9,1,81,121,2016,1,22,2,2,4,2,2,0,0,1,0,0,0,0,639000.8253,5313430.2608,10.861955778,47.959084135,2,#fc8d62,car
62259,9,7,73,179,2016,1,6,2,2,5,3,2,1,0,1,0,0,0,0,617361.9294,5376916.7598,10.589823331,48.534374195,2,#fc8d62,car
62260,9,1,62,0,2016,1,6,2,3,3,2,1,1,0,1,0,0,1,0,679047.7713,5334687692.0,11.406855062,48.140226693,2,#fc8d62,car
62263,9,1,82,133,2016,1,19,1,3,5,3,2,1,0,1,0,0,0,0,705887.85,5311163.3974,11.755943729,47.920703904,2,#fc8d62,car
