OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
91074,"9,21E+18",9,2,61,0,2021,3,14,1,3,4,2,0,0,1,0,0,0,0,733039.867417,5382106.62244,12.157873698,48.548718132,0,2,#fc8d62,car
91076,"9,21E+18",9,1,83,126,2021,3,7,6,3,8,1,0,0,1,0,0,0,0,727916.330002,5336743.90699,12.06400275,48.143077187,2,2,#fc8d62,car
91083,"9,21E+18",9,1,84,137,2021,4,12,4,3,2,2,0,0,1,0,0,0,0,706310.185614,5316867.41649,11.764324234,47.971829029,1,2,#fc8d62,car
91086,"9,21E+18",9,1,62,0,2021,3,18,3,2,6,4,2,0,1,1,0,0,0,690248.978937,5329114.25296,11.554790718,48.086881978,0,2,#fc8d62,car
91091,"9,21E+18",9,7,72,125,2021,3,18,3,3,5,3,0,1,1,0,0,0,0,633175.841974,5347851.10761,10.794719156,48.269855684,0,1,#66c2a5,bicycle
91093,"9,21E+18",9,1,87,124,2021,3,17,4,3,2,1,0,0,1,0,1,0,0,735356.641348,5326698.32878,12.158334112,48.050126129,0,2,#fc8d62,car
91098,"9,21E+18",9,7,71,122,2021,3,12,6,3,2,6,0,0,1,0,0,0,1,655566.593989,5359725.10492,11.100649305,48.371507067,2,2,#fc8d62,car
91105,"9,21E+18",9,1,78,130,2021,4,14,1,3,5,3,0,0,1,0,1,0,0,703276.991001,5354334179,11.741614457,48.30950286,0,2,#fc8d62,car
91106,"9,21E+18",9,1,84,135,2021,3,6,3,2,4,2,1,0,1,0,0,1,0,687866.502126,5347462.76218,11.530936815,48.252507896,0,2,#fc8d62,car
91113,"9,21E+18",9,1,62,0,2021,4,19,5,3,4,2,2,1,1,0,0,0,0,694057.408691,5340272.61333,11.610961744,48.186021366,1,1,#66c2a5,bicycle
91114,"9,21E+18",9,1,87,145,2021,4,10,3,2,8,1,0,0,1,0,0,0,0,747982.916003,5315355.71699,12.320930967,47.943467131,2,2,#fc8d62,car
91116,"9,21E+18",9,1,74,146,2021,3,19,7,3,3,1,2,0,1,0,0,0,0,668150.836576,5350157.76136,11.266627434,48.282273169,0,2,#fc8d62,car
91118,"9,21E+18",9,1,74,146,2021,3,6,6,3,4,3,0,0,1,0,0,0,0,668396.752157,5349719.2709,11.269764885,48.278265919,1,2,#fc8d62,car
91119,"9,21E+18",9,7,72,170,2021,3,14,6,3,8,1,0,0,1,0,0,0,0,629358.311543,5330502.62604,10.738012616,48.114636778,0,2,#fc8d62,car
91122,"9,21E+18",9,7,71,122,2021,3,12,6,2,2,6,0,0,1,0,0,0,0,655566.47539,5359725.20673,11.100647743,48.371508012,2,2,#fc8d62,car
91123,"9,21E+18",9,1,63,0,2021,3,19,6,3,2,6,2,0,1,0,0,0,1,734918.638494,5304972.05377,12.14060468,47.855105568,1,2,#fc8d62,car
91129,"9,21E+18",9,1,87,169,2021,4,0,1,3,8,7,2,0,1,0,0,0,0,738859.085287,5299114.64331,12.189971005,47.801033392,0,2,#fc8d62,car
91131,"9,21E+18",9,1,84,135,2021,3,6,1,3,8,1,2,0,1,0,0,0,0,688007.490695,5347091.91764,11.532669583,48.249132942,1,2,#fc8d62,car
91134,"9,21E+18",9,1,62,0,2021,3,10,2,2,5,3,0,1,1,0,0,0,0,684812.286474,5335391032,11.484575602,48.144900475,0,1,#66c2a5,bicycle
91139,"9,21E+18",9,2,74,134,2021,3,6,3,2,6,1,2,0,1,1,0,0,0,740612.3595,5371950.50099,12.254465655,48.454639084,2,2,#fc8d62,car
91148,"9,21E+18",9,1,62,0,2021,3,12,5,3,3,6,0,0,1,0,0,0,0,691955.89379,5331675.52421,11.578840142,48.109390774,0,2,#fc8d62,car
91150,"9,21E+18",9,1,78,124,2021,2,17,7,3,5,2,0,1,0,0,0,0,1,701271.792001,5363882515,11.719166975,48.395950239,0,1,#66c2a5,bicycle
91155,"9,21E+18",9,1,88,120,2021,3,18,3,3,4,2,0,0,1,0,0,0,0,677071.391237,5326091.30399,11.376744511,48.063504576,0,2,#fc8d62,car
91160,"9,21E+18",9,2,74,146,2021,3,12,4,3,1,6,0,0,1,0,0,0,0,735405.490593,5380274.55792,12.188843398,48.531378666,0,2,#fc8d62,car
91173,"9,21E+18",9,1,77,130,2021,3,7,4,2,5,3,0,0,1,0,0,0,0,712779.833508,5349101.85559,11.866982392,48.259363166,0,2,#fc8d62,car
91181,"9,21E+18",9,1,62,0,2021,3,13,5,3,2,6,0,0,1,0,0,0,0,686086.39844,5335237133,11.501620343,48.143145768,0,2,#fc8d62,car
91187,"9,21E+18",9,1,62,0,2021,3,10,2,3,0,6,0,0,1,0,0,0,1,693947.631935,5331669.81713,11.605567102,48.108736162,0,2,#fc8d62,car
91189,"9,21E+18",9,7,78,203,2021,3,14,4,3,2,6,0,0,1,0,0,0,0,620729.214765,5322058.1064,10.61973879,48.040385932,0,2,#fc8d62,car
91196,"9,21E+18",9,1,62,0,2021,3,15,2,3,2,6,2,0,1,0,0,0,0,691915.853062,5339253.97275,11.581718461,48.177516642,0,2,#fc8d62,car
91197,"9,21E+18",9,1,62,0,2021,2,17,6,3,4,6,2,0,0,0,1,0,1,694349.903151,5340702.5794,11.615089607,48.189796277,0,4,#e78ac3,marker
91199,"9,21E+18",9,1,77,117,2021,3,5,5,3,5,3,2,0,1,0,0,1,0,715971.862546,5353082.98069,11.911968161,48.29405428,1,2,#fc8d62,car
91200,"9,21E+18",9,7,72,147,2021,4,23,5,3,3,6,2,0,1,0,0,1,0,634685.511738,5364431.28205,10.820356347,48.418627239,0,2,#fc8d62,car
91206,"9,21E+18",9,1,74,115,2021,4,23,4,3,8,1,2,0,1,0,0,0,0,677770.408294,5351925.67848,11.396925959,48.295536883,1,2,#fc8d62,car
91209,"9,21E+18",9,1,77,118,2021,3,18,5,3,5,3,2,0,1,0,0,0,0,708013.79622,5344548.55713,11.800609778,48.220029477,0,2,#fc8d62,car
91212,"9,21E+18",9,1,81,130,2021,3,6,7,2,8,7,1,0,1,0,0,0,0,641226.93128,5324398.0992,10.895369855,48.057222568,0,2,#fc8d62,car
91213,"9,21E+18",9,7,72,151,2021,3,18,5,3,2,6,0,0,1,0,1,0,0,632350.343464,5343363.69686,10.782196977,48.229675991,0,2,#fc8d62,car
91215,"9,21E+18",9,1,75,111,2021,3,13,7,3,2,6,0,0,1,0,0,0,0,712323.503001,5338213181,11.855392751,48.161674409,0,2,#fc8d62,car
91216,"9,21E+18",9,1,87,165,2021,3,1,2,3,8,7,2,0,0,0,0,1,0,731386.163244,5298421.70959,12.089952764,47.797536419,0,5,#a6d854,bus
91217,"9,21E+18",9,1,81,140,2021,4,10,5,3,2,6,0,0,1,0,0,0,0,642185.633322,5323513.40148,10.907934968,48.049054352,1,2,#fc8d62,car
91222,"9,21E+18",9,1,90,131,2021,3,11,5,3,2,6,0,0,1,0,0,0,1,661498.207179,5292866.19038,11.155426357,47.768913423,0,2,#fc8d62,car
91231,"9,21E+18",9,1,78,124,2021,3,7,3,3,4,6,0,0,1,0,0,0,1,701027.799586,5366259.71792,11.71701302,48.417390616,2,2,#fc8d62,car
91232,"9,21E+18",9,1,85,131,2021,4,6,4,2,8,1,1,0,1,0,0,0,0,665789.850774,5378575.15194,11.246055264,48.538358391,2,2,#fc8d62,car
91235,"9,21E+18",9,1,62,0,2021,3,21,4,3,9,7,2,0,1,0,0,0,0,699088.791027,5333046.25044,11.67520088,48.11952042,0,2,#fc8d62,car
91240,"9,21E+18",9,7,62,0,2021,3,19,5,3,2,6,2,0,1,0,0,0,0,623066405,5306085676,10.646508546,47.896291499,0,2,#fc8d62,car
91247,"9,21E+18",9,1,78,124,2021,3,17,3,3,0,1,0,1,0,0,0,0,0,701510.477001,5364070718,11.72247811,48.397565286,0,1,#66c2a5,bicycle
91258,"9,21E+18",9,2,74,113,2021,3,14,5,3,5,3,0,0,1,0,0,0,0,728244.74437,5383998.28154,12.094032828,48.567474145,0,2,#fc8d62,car
91260,"9,21E+18",9,1,84,134,2021,3,18,6,3,8,1,2,0,1,0,0,0,0,692607.457387,5320221.38881,11.582427401,48.006245138,1,2,#fc8d62,car
91262,"9,21E+18",9,7,72,202,2021,3,12,3,3,2,6,0,0,1,0,0,0,0,636379.294627,5357777.70002,10.841076569,48.358434403,0,2,#fc8d62,car
91263,"9,21E+18",9,7,72,200,2021,4,7,4,3,2,6,0,0,1,0,0,0,0,629472.306596,5337075.75621,10.74154253,48.17372448,1,2,#fc8d62,car
91267,"9,21E+18",9,1,84,142,2021,3,16,2,3,8,1,0,0,1,0,0,0,0,680855.770288,5316911.16339,11.423620265,47.979921978,1,2,#fc8d62,car
91268,"9,21E+18",9,1,84,147,2021,3,7,4,3,2,6,0,0,0,0,0,1,0,699793.315721,5341372.33927,11.688566389,48.194126642,1,5,#a6d854,bus
91269,"9,21E+18",9,1,74,131,2021,3,13,4,3,0,1,0,1,0,0,0,0,0,678964.124425,5357234.11006,11.415259033,48.342916277,0,1,#66c2a5,bicycle
91271,"9,21E+18",9,1,77,135,2021,3,13,4,3,0,6,0,1,1,0,0,0,0,716441.051437,5342122.93617,11.912684322,48.195416455,0,1,#66c2a5,bicycle
91273,"9,21E+18",9,1,88,118,2021,3,16,6,3,4,1,0,0,1,0,0,0,0,670496.735469,5311085.9805,11.282609209,47.930397369,1,2,#fc8d62,car
91274,"9,21E+18",9,1,77,120,2021,3,18,6,3,2,6,2,0,1,0,0,0,0,724050.231704,5362182.86465,12.025572263,48.373000939,0,2,#fc8d62,car
91276,"9,21E+18",9,1,87,169,2021,3,9,7,3,2,1,0,0,1,0,0,0,0,736096.035677,5299420.91711,12.153295147,47.804803862,1,2,#fc8d62,car
91277,"9,21E+18",9,1,78,120,2021,3,12,6,3,2,6,0,0,1,0,0,1,0,694897.050925,5355238.31954,11.629137497,48.320266093,0,2,#fc8d62,car
91278,"9,21E+18",9,1,84,144,2021,2,16,7,2,4,1,0,0,1,0,0,0,0,685163.610001,5316505935,11.481118932,47.975047368,0,2,#fc8d62,car
91281,"9,21E+18",9,7,72,200,2021,3,10,4,3,5,3,0,0,1,0,1,0,0,631000.412582,5339679.19511,10.76289008,48.196823069,0,2,#fc8d62,car
91286,"9,21E+18",9,1,87,177,2021,3,16,1,3,5,2,0,0,1,0,0,0,0,736200.798486,5305706.43108,12.158119942,47.861233126,0,2,#fc8d62,car
91294,"9,21E+18",9,1,84,123,2021,4,17,5,3,5,3,0,0,1,0,0,0,1,703323.681001,5331808865,11.731449823,48.107062228,0,2,#fc8d62,car
91296,"9,21E+18",9,7,72,209,2021,3,17,4,3,5,3,0,1,1,0,0,0,0,636846194,5337309994,10.84075302,48.174285662,0,1,#66c2a5,bicycle
91301,"9,21E+18",9,1,74,113,2021,3,16,2,1,2,6,0,1,1,0,0,0,0,676928.939665,5347775.13781,11.383853155,48.258463703,0,1,#66c2a5,bicycle
91305,"9,21E+18",9,1,62,0,2021,3,19,7,3,5,3,2,0,1,0,0,0,0,691750.437415,5331906.02137,11.576186435,48.111524343,0,2,#fc8d62,car
91309,"9,21E+18",9,7,72,159,2021,3,16,6,2,0,7,0,1,0,0,0,0,0,625432.669682,5361518.73704,10.694487073,48.394345986,1,1,#66c2a5,bicycle
91310,"9,21E+18",9,1,73,126,2021,3,8,2,3,2,6,0,0,1,0,0,0,0,685664.636281,5303796.96669,11.482351952,47.860663278,1,2,#fc8d62,car
91312,"9,21E+18",9,1,63,0,2021,4,12,5,3,5,2,0,0,1,0,0,0,0,730988.70605,5303256.93514,12.087229869,47.841120727,0,2,#fc8d62,car
91314,"9,21E+18",9,1,87,126,2021,3,17,4,3,0,1,0,1,0,0,0,0,0,742748.459738,5325820.68415,12.256866439,48.039474887,0,1,#66c2a5,bicycle
91316,"9,21E+18",9,1,90,115,2021,3,17,5,3,5,3,0,0,1,0,0,0,0,671225129,5303651388,11.289402947,47.863365098,1,2,#fc8d62,car
91317,"9,21E+18",9,1,90,151,2021,3,7,4,3,4,1,0,0,1,0,0,0,0,635891.123612,5299816.54243,10.81603464,47.837326134,2,2,#fc8d62,car
91319,"9,21E+18",9,2,74,194,2021,3,17,4,3,0,6,0,0,1,0,0,0,0,722001.228593,5375844.99349,12.005178683,48.496467458,0,2,#fc8d62,car
91321,"9,21E+18",9,7,71,112,2021,3,15,3,3,4,2,0,0,1,0,0,0,0,642945598,5367026139,10.932817178,48.440138786,0,2,#fc8d62,car
91324,"9,21E+18",9,2,61,0,2021,3,18,5,3,5,3,0,1,1,0,0,0,0,731855.168878,5381137.46633,12.141305972,48.540451345,0,1,#66c2a5,bicycle
91329,"9,21E+18",9,1,74,115,2021,2,14,1,3,0,5,0,1,1,0,0,0,0,680320.881855,5348273.90668,11.429724806,48.261990816,0,1,#66c2a5,bicycle
91331,"9,21E+18",9,1,83,119,2021,4,11,4,3,2,1,0,0,1,0,0,0,0,737105.833932,5336259.89111,12.187078407,48.135371639,0,2,#fc8d62,car
91336,"9,21E+18",9,1,79,142,2021,3,0,2,3,2,6,2,0,1,0,0,0,0,676451.823633,5343189.42921,11.375520292,48.217375512,1,2,#fc8d62,car
91341,"9,21E+18",9,7,72,130,2021,3,11,5,3,4,6,0,0,1,0,0,0,0,629722.699613,5360137.99405,10.751987593,48.381061896,0,2,#fc8d62,car
91354,"9,21E+18",9,2,61,0,2021,4,14,4,3,2,6,0,0,1,0,0,0,0,734961.411333,5381196.81769,12.183357353,48.539829185,1,2,#fc8d62,car
91355,"9,21E+18",9,1,78,155,2021,4,18,5,3,2,6,0,0,1,0,1,0,0,721776.141044,5375398.39215,12.001898997,48.492534637,1,2,#fc8d62,car
91360,"9,21E+18",9,7,72,200,2021,3,16,3,3,0,3,0,0,1,0,1,0,0,629375385,5337126301,10.740254839,48.174198757,0,2,#fc8d62,car
91361,"9,21E+18",9,1,62,0,2021,3,20,6,3,2,6,2,0,1,0,0,0,0,694902.583682,5332741.89727,11.61887234,48.118080124,0,2,#fc8d62,car
91363,"9,21E+18",9,1,62,0,2021,3,8,5,3,2,6,0,0,1,0,0,0,0,688674.648341,5336007.1385,11.536721147,48.149304399,0,2,#fc8d62,car
91364,"9,21E+18",9,1,84,114,2021,3,13,5,3,4,6,0,0,1,0,0,0,0,703221.259651,5317139.15343,11.723113356,47.975259338,0,2,#fc8d62,car
91366,"9,21E+18",9,7,72,223,2021,3,13,6,3,5,3,0,0,1,0,0,0,0,617400.923393,5363088.34636,10.586468856,48.410008209,1,2,#fc8d62,car
91368,"9,21E+18",9,1,73,147,2021,3,11,3,3,4,2,0,0,1,0,0,0,0,681194.075592,5309501.74199,11.425030196,47.913221548,0,2,#fc8d62,car
91370,"9,21E+18",9,7,71,145,2021,3,11,4,3,0,1,0,1,0,0,0,0,0,642603.567774,5347589.85006,10.92161025,48.265454006,0,1,#66c2a5,bicycle
91372,"9,21E+18",9,1,84,145,2021,3,10,4,3,1,6,0,0,1,0,0,0,0,694344.399397,5323238.54828,11.607058791,48.032837203,0,2,#fc8d62,car
91381,"9,21E+18",9,7,77,158,2021,3,17,2,3,5,3,0,0,1,0,0,0,0,621569.484845,5309214.70612,10.627371879,47.924718417,0,2,#fc8d62,car
91382,"9,21E+18",9,1,73,145,2021,3,11,5,3,4,6,0,0,1,0,0,0,0,690783.949509,5297507243,11.547957753,47.80262823,1,2,#fc8d62,car
91385,"9,21E+18",9,1,86,143,2021,3,18,3,2,8,1,0,0,0,0,1,0,0,685397.046216,5377738.46015,11.51106192,48.52535217,0,4,#e78ac3,marker
91386,"9,21E+18",9,1,84,121,2021,3,14,4,3,5,3,0,0,1,0,0,0,0,704766.259758,5331413.81222,11.750616776,48.103049989,0,2,#fc8d62,car
91391,"9,21E+18",9,7,74,198,2021,3,11,1,3,5,3,0,0,1,0,1,0,0,613246.244192,5348880.79631,10.526525308,48.282993787,0,2,#fc8d62,car
91393,"9,21E+18",9,1,73,118,2021,4,12,7,3,5,3,0,1,1,0,0,0,0,692223.861029,5303745.19441,11.569936664,47.858269159,0,1,#66c2a5,bicycle
91397,"9,21E+18",9,7,72,184,2021,3,9,5,3,5,3,0,0,1,0,0,0,0,633757.188377,5363007.32494,10.807362027,48.406020701,0,2,#fc8d62,car
91402,"9,21E+18",9,7,78,137,2021,4,7,4,2,4,1,0,0,1,0,0,1,0,624105.803716,5328549.42927,10.666905179,48.098116685,2,2,#fc8d62,car
91411,"9,21E+18",9,1,90,142,2021,3,18,4,3,5,3,0,0,1,0,0,0,0,662505.983541,5295701.14498,11.169927611,47.794149408,0,2,#fc8d62,car
91412,"9,21E+18",9,1,75,139,2021,3,12,6,3,2,1,0,0,1,0,0,1,0,710410.483675,5331092.6638,11.826182738,48.098325275,2,2,#fc8d62,car
91415,"9,21E+18",9,1,78,138,2021,4,19,3,3,5,2,1,0,1,0,0,0,0,712090.920032,5368875.69501,11.867671353,48.437269919,0,2,#fc8d62,car
91417,"9,21E+18",9,7,72,168,2021,3,6,6,3,9,1,0,0,1,0,0,0,0,618700.586383,5347217.76441,10.599552092,48.267038477,2,2,#fc8d62,car
91420,"9,21E+18",9,1,87,182,2021,3,15,4,2,5,3,0,0,1,0,1,0,0,740453.656066,5326298.24489,12.226396866,48.044632874,0,2,#fc8d62,car
91421,"9,21E+18",9,1,87,129,2021,4,6,4,2,4,2,0,0,1,0,0,1,0,725643.756453,5300601.24224,12.014513164,47.819157178,1,2,#fc8d62,car
91422,"9,21E+18",9,1,88,120,2021,4,16,5,2,4,2,0,1,1,0,0,0,0,671723.956098,5326298.38132,11.305112749,48.066827986,0,1,#66c2a5,bicycle
91436,"9,21E+18",9,1,62,0,2021,3,13,1,3,5,3,0,1,1,0,0,0,0,686389.433001,5329049271,11.502985591,48.087438074,0,1,#66c2a5,bicycle
91440,"9,21E+18",9,1,79,142,2021,3,2,2,3,8,7,2,0,1,0,0,0,0,677939.219026,5342074.23431,11.395058788,48.206935706,0,2,#fc8d62,car
91443,"9,21E+18",9,2,61,0,2021,3,11,2,3,5,2,0,0,1,0,0,0,0,731874.889492,5383857.45852,12.143087208,48.564877135,0,2,#fc8d62,car
91444,"9,21E+18",9,1,84,136,2021,2,11,6,3,2,6,0,0,1,0,1,0,0,698354.211291,5326753.50029,11.662418257,48.063194782,0,2,#fc8d62,car
91449,"9,21E+18",9,1,84,113,2021,3,19,2,3,4,6,0,1,0,0,0,0,0,686029.102001,5322449988,11.495281774,48.028225385,0,1,#66c2a5,bicycle
91452,"9,21E+18",9,1,87,117,2021,3,20,4,3,8,7,2,0,1,0,0,0,0,726767.389021,5308068.1517,12.033416477,47.885850998,1,2,#fc8d62,car
91458,"9,21E+18",9,1,79,138,2021,3,17,6,3,5,3,0,0,1,0,0,0,0,658511962,5333814341,11.130687591,48.13782268,0,2,#fc8d62,car
91468,"9,21E+18",9,1,87,150,2021,3,18,2,3,2,6,1,0,1,0,0,0,0,729602.215138,5303361.34826,12.068781962,47.842555373,0,2,#fc8d62,car
91470,"9,21E+18",9,1,87,167,2021,3,16,3,2,4,2,0,0,1,0,0,0,0,740799.352732,5304162.52033,12.218646193,47.84565723,0,2,#fc8d62,car
91473,"9,21E+18",9,7,62,0,2021,4,19,5,3,4,2,1,1,1,0,0,0,0,623020.085995,5306246.36366,10.645934922,47.897745547,1,1,#66c2a5,bicycle
91484,"9,21E+18",9,1,88,139,2021,3,20,6,3,8,1,2,0,0,0,1,0,0,675870.443527,5322698.67483,11.359244895,48.033338836,0,4,#e78ac3,marker
91486,"9,21E+18",9,1,84,119,2021,3,17,6,2,0,1,0,0,0,0,1,0,0,697271.329426,5348903.23778,11.6581719,48.262596294,1,4,#e78ac3,marker
91490,"9,21E+18",9,1,82,116,2021,4,18,5,2,4,1,0,0,1,0,1,0,0,705870.084771,5294470.60833,11.747765486,47.77069082,0,2,#fc8d62,car
91493,"9,21E+18",9,7,72,163,2021,3,5,1,3,9,1,2,0,1,0,0,0,0,639036.879122,5350042.41852,10.87438228,48.288300263,2,2,#fc8d62,car
91496,"9,21E+18",9,1,78,124,2021,3,10,4,3,5,2,0,0,1,0,0,0,0,703010.701001,5363867724,11.742624481,48.395259973,0,2,#fc8d62,car
91497,"9,21E+18",9,1,62,0,2021,3,22,6,3,5,2,2,0,1,0,0,0,0,692116.966074,5339989.90616,11.584753764,48.18407025,0,2,#fc8d62,car
91499,"9,21E+18",9,1,87,122,2021,3,10,5,3,5,3,0,0,1,0,0,0,0,718797.762002,5308440738,11.927143877,47.891964461,1,2,#fc8d62,car
91504,"9,21E+18",9,7,72,216,2021,3,14,6,1,4,6,0,0,1,0,0,0,1,623354649,5366445284,10.667876183,48.439058973,1,2,#fc8d62,car
91509,"9,21E+18",9,1,88,120,2021,4,9,5,3,5,3,0,1,1,0,0,0,0,676900.468355,5326510.17844,11.374625627,48.067317401,0,1,#66c2a5,bicycle
91516,"9,21E+18",9,1,90,115,2021,3,18,3,3,8,1,0,0,0,0,1,0,0,670252123,5301736.36,11.27564998,47.846407004,0,4,#e78ac3,marker
91517,"9,21E+18",9,7,72,200,2021,3,15,5,3,5,3,0,0,1,0,0,1,0,639162.609147,5344741.85696,10.874332281,48.240610263,0,2,#fc8d62,car
91522,"9,21E+18",9,1,90,132,2021,3,16,3,3,8,1,0,0,1,0,0,0,0,676587.683795,5295695.3601,11.357798965,47.79039022,2,2,#fc8d62,car
91523,"9,21E+18",9,1,74,131,2021,4,6,4,3,8,1,0,0,0,0,0,1,0,677070.883323,5354205.0713,11.388458964,48.316222197,2,5,#a6d854,bus
91525,"9,21E+18",9,1,84,120,2021,3,15,1,3,5,2,0,0,1,0,0,0,0,682123.516518,5333123.36192,11.447493343,48.125292375,0,2,#fc8d62,car
91526,"9,21E+18",9,1,84,121,2021,3,13,4,3,4,6,0,0,1,0,0,0,0,705430.701803,5326115.96729,11.756984605,48.055226358,0,2,#fc8d62,car
91527,"9,21E+18",9,7,61,0,2021,4,15,7,3,2,6,0,0,1,0,0,0,0,636858.618223,5360311.08593,10.848368283,48.381110692,0,2,#fc8d62,car
91530,"9,21E+18",9,1,75,139,2021,3,20,7,3,5,3,2,0,1,0,0,0,0,710383.848446,5331069.39802,11.825813965,48.098125001,1,2,#fc8d62,car
91531,"9,21E+18",9,1,84,147,2021,3,16,5,3,5,7,0,0,1,0,0,1,0,700012.882623,5340673.79695,11.691188698,48.187779768,0,2,#fc8d62,car
91533,"9,21E+18",9,7,61,0,2021,2,12,6,3,0,6,0,0,1,0,0,0,0,639792.903325,5352923.31719,10.885522772,48.314038311,0,2,#fc8d62,car
91534,"9,21E+18",9,7,71,130,2021,3,16,2,3,2,6,0,0,1,0,0,0,0,644622.050119,5362980.68184,10.954076202,48.40338208,0,2,#fc8d62,car
91541,"9,21E+18",9,1,90,132,2021,3,13,4,3,8,1,0,0,1,0,0,0,0,674772.766309,5292828.2631,11.332433339,47.765109868,1,2,#fc8d62,car
91549,"9,21E+18",9,2,74,183,2021,3,19,1,3,1,7,2,0,1,0,0,0,0,741364.058568,5361961.32404,12.258871725,48.364629011,0,2,#fc8d62,car
91550,"9,21E+18",9,1,87,128,2021,3,5,7,3,8,1,1,0,1,0,0,0,0,744423.231003,5310641.71599,12.270668288,47.902490747,2,2,#fc8d62,car
91553,"9,21E+18",9,1,62,0,2021,4,11,5,3,3,6,0,0,1,0,0,1,0,686238.904487,5333306.37568,11.502824433,48.125746765,0,2,#fc8d62,car
91554,"9,21E+18",9,1,90,115,2021,4,13,5,2,2,2,0,0,1,0,1,0,0,671032.191278,5303202.28218,11.286647701,47.859378927,0,2,#fc8d62,car
91558,"9,21E+18",9,1,74,113,2021,3,4,4,3,5,7,2,0,0,0,0,1,0,674986.629504,5345381.18747,11.356717081,48.237483431,1,5,#a6d854,bus
91559,"9,21E+18",9,7,72,151,2021,3,18,3,3,3,6,0,0,0,1,1,0,0,633158.952712,5344362.72409,10.793394001,48.238490393,0,3,#8da0cb,toilet
91561,"9,21E+18",9,1,75,123,2021,3,19,4,3,0,1,2,1,0,0,0,0,0,725309.544054,5336392.62975,12.028823562,48.140849563,0,1,#66c2a5,bicycle
91562,"9,21E+18",9,1,81,145,2021,3,14,6,3,5,3,0,0,1,0,0,0,0,642983.092816,5334572.74519,10.922334655,48.148321505,0,2,#fc8d62,car
91563,"9,21E+18",9,1,81,114,2021,3,8,6,2,8,1,0,0,1,0,0,0,0,653517.392858,5315723.8668,11.057104901,47.976390973,0,2,#fc8d62,car
91564,"9,21E+18",9,1,84,145,2021,4,6,5,3,9,1,2,0,1,0,0,0,0,696535.464953,5321990.57838,11.635846724,48.020950478,2,2,#fc8d62,car
91568,"9,21E+18",9,1,63,0,2021,3,16,3,3,5,3,0,1,1,0,0,0,0,733679.037764,5305027.78137,12.124088219,47.856058095,0,1,#66c2a5,bicycle
91570,"9,21E+18",9,1,84,145,2021,3,12,4,3,5,3,0,0,1,0,0,0,0,696496.729911,5322566.32006,11.63559175,48.026136939,0,2,#fc8d62,car
91577,"9,21E+18",9,1,88,141,2021,3,12,4,3,5,3,0,0,1,0,0,0,0,670317.951331,5308530.58367,11.279207824,47.907471415,0,2,#fc8d62,car
91581,"9,21E+18",9,1,74,113,2021,3,12,4,3,5,3,0,1,1,0,0,0,0,678044.856001,5350530109,11.400034822,48.282915194,0,1,#66c2a5,bicycle
91583,"9,21E+18",9,1,79,123,2021,3,18,4,3,4,2,2,0,1,0,0,0,0,677443.376276,5331964.45934,11.384173457,48.116196515,0,2,#fc8d62,car
91587,"9,21E+18",9,1,62,0,2021,3,23,5,3,2,1,2,0,1,0,0,0,1,688348.068157,5340188.07873,11.53418662,48.186979971,1,2,#fc8d62,car
91594,"9,21E+18",9,1,90,159,2021,3,19,3,3,2,6,2,0,1,0,0,0,0,662452.24943,5304542.78223,11.172527856,47.873657972,0,2,#fc8d62,car
91595,"9,21E+18",9,1,83,118,2021,4,7,4,3,9,1,0,0,1,0,0,0,0,741594.05553,5338030.65308,12.248312078,48.149589829,2,2,#fc8d62,car
91596,"9,21E+18",9,7,72,147,2021,3,21,4,3,5,3,2,0,1,0,0,0,0,637840.983147,5364981.68057,10.863162181,48.422893858,0,2,#fc8d62,car
91597,"9,21E+18",9,1,85,158,2021,3,13,2,2,0,1,0,1,0,0,0,0,0,667632.57094,5380200.5242,11.271653517,48.552479689,0,1,#66c2a5,bicycle
91609,"9,21E+18",9,1,83,138,2021,3,7,3,3,9,1,0,0,1,0,0,1,1,745163.299508,5349681.51226,12.302947709,48.252871747,2,2,#fc8d62,car
91612,"9,21E+18",9,7,72,215,2021,3,13,1,3,2,6,0,1,0,0,0,0,0,632719265,5346190839,10.788048365,48.255021751,0,1,#66c2a5,bicycle
91613,"9,21E+18",9,1,79,123,2021,3,16,5,3,2,3,0,0,1,0,0,0,0,676627.328613,5334061.57216,11.374087712,48.135274873,0,2,#fc8d62,car
91614,"9,21E+18",9,1,63,0,2021,4,15,7,3,5,3,0,0,1,0,0,0,0,733583.168002,5303198.23199,12.121821006,47.839656177,0,2,#fc8d62,car
91616,"9,21E+18",9,1,77,116,2021,3,15,1,2,0,1,0,1,0,0,0,0,0,712356.322755,5365619.04875,11.869606204,48.407918799,0,1,#66c2a5,bicycle
91617,"9,21E+18",9,1,62,0,2021,3,13,6,3,6,4,0,0,1,1,0,0,0,693506.132892,5331528.83722,11.599578227,48.107603341,0,2,#fc8d62,car
91626,"9,21E+18",9,1,88,117,2021,3,22,5,3,4,6,2,0,1,0,0,0,0,665480.413237,5315944.87174,11.217372494,47.975396149,1,2,#fc8d62,car
