OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
54405,9,1,77,116,2019,2,9,2,3,2,6,0,0,1,0,0,0,0,713415.022694,5365227.99562,11.883694977,48.404047625,0,2,#fc8d62,car
54406,9,7,72,147,2019,2,15,4,2,3,7,0,0,1,0,0,1,0,629775.133575,5364213.11664,10.753955071,48.417696006,0,2,#fc8d62,car
54407,9,1,77,131,2019,2,13,2,2,4,6,0,0,1,0,1,0,0,708997.159075,5345753.5986,11.814426893,48.230534831,0,2,#fc8d62,car
54409,9,7,72,130,2019,2,15,4,3,1,6,0,0,1,0,0,0,0,631325.179578,5356967.91845,10.772629559,48.35222409,0,2,#fc8d62,car
54410,9,1,77,113,2019,2,8,2,3,2,6,0,0,1,0,0,0,0,720786.125076,5353021.4915,11.976757127,48.291840865,0,2,#fc8d62,car
54411,9,7,61,0,2019,2,14,4,3,2,6,0,0,1,0,0,0,0,638595.619163,5361244.50497,10.87212261,48.389124584,0,2,#fc8d62,car
54412,9,1,77,116,2019,2,12,2,3,0,6,0,0,0,0,1,0,1,711983.553121,5361478.31415,11.862486318,48.370838402,0,4,#e78ac3,marker
54414,9,1,77,139,2019,2,8,2,2,6,2,0,0,1,1,0,0,0,731946.818045,5359219962,12.130412196,48.343532573,0,2,#fc8d62,car
54416,9,1,84,135,2019,2,13,1,3,2,6,0,0,1,0,0,0,0,688296.678491,5347425.19026,11.536709543,48.252042546,0,2,#fc8d62,car
54425,9,7,77,158,2019,2,0,1,2,9,1,2,0,1,0,0,0,0,621540.798243,5309120.51916,10.626961459,47.923876771,0,2,#fc8d62,car
54428,9,7,61,0,2019,2,0,1,3,5,1,2,0,1,0,0,0,0,641260.388906,5352289.26606,10.905092559,48.308010992,0,2,#fc8d62,car
54470,9,2,74,113,2019,2,9,1,3,4,2,0,0,1,0,0,0,0,728245.403432,5383995.32665,12.094040128,48.567447361,0,2,#fc8d62,car
54472,9,1,73,118,2019,2,19,1,2,8,1,2,0,1,0,0,0,0,688509.733602,5302771.70089,11.519906533,47.850619057,0,2,#fc8d62,car
54481,9,2,74,126,2019,2,7,4,3,1,6,0,0,1,0,0,0,0,733675.51112,5382558.20974,12.166726845,48.552538114,0,2,#fc8d62,car
54484,9,1,87,130,2019,2,20,1,3,5,3,2,0,1,0,0,0,0,712763.58706,5310092.12314,11.847335638,47.908832748,1,2,#fc8d62,car
54486,9,1,87,117,2019,2,15,1,3,2,6,0,0,1,0,0,0,0,723434.565117,5305041.99384,11.987332642,47.859829076,0,2,#fc8d62,car
54488,9,1,88,139,2019,2,14,1,2,3,6,0,1,0,0,0,0,0,675749.032978,5319064.58935,11.356127914,48.000703504,0,1,#66c2a5,bicycle
54489,9,1,83,126,2019,2,10,4,3,2,6,0,0,1,0,0,0,0,728726.983173,5337232.78702,12.075147146,48.147178403,0,2,#fc8d62,car
54490,9,1,88,132,2019,2,12,1,3,2,6,0,0,1,0,0,0,0,664493.85594,5322541.23569,11.206692527,48.034955157,0,2,#fc8d62,car
54491,9,1,79,121,2019,2,19,1,3,1,1,2,0,1,0,0,0,0,667250.832512,5339402.34679,11.250259591,48.18582191,0,2,#fc8d62,car
54493,9,1,79,121,2019,2,8,1,3,5,3,0,0,1,0,0,0,0,666679.743869,5338370.6403,11.242177336,48.176696969,0,2,#fc8d62,car
54494,9,1,87,126,2019,2,18,4,2,5,3,2,0,1,0,0,0,0,741043749,5325735468,12.233984885,48.039355093,0,2,#fc8d62,car
54495,9,1,78,145,2019,2,16,1,3,8,1,0,0,1,0,0,0,0,693268.411145,5357304.14614,11.608138325,48.339332275,0,2,#fc8d62,car
54497,9,1,62,0,2019,2,21,7,3,8,1,2,0,1,0,0,0,0,694152.338356,5331716.99096,11.608335722,48.109097786,0,2,#fc8d62,car
54499,9,1,62,0,2019,2,14,7,3,3,7,0,1,0,0,0,0,0,692031.17215,5341061.8106,11.584085312,48.193730176,0,1,#66c2a5,bicycle
54500,9,1,79,121,2019,2,10,4,3,6,4,0,0,1,1,0,0,0,666121.299275,5338495.14845,11.234719741,48.177962542,0,2,#fc8d62,car
54502,9,1,75,132,2019,2,14,4,3,2,6,0,0,1,0,0,0,0,705290.39903,5333532.08719,11.758668564,48.121917362,0,2,#fc8d62,car
54504,9,7,78,209,2019,2,19,7,3,2,7,2,0,1,0,0,0,0,618782.809091,5323620.40095,10.594069421,48.054801749,0,2,#fc8d62,car
54505,9,1,78,130,2019,2,7,4,3,5,3,1,1,1,0,0,0,0,703052.328166,5354313.47125,11.738578045,48.309388927,0,1,#66c2a5,bicycle
54507,9,1,78,155,2019,2,13,4,3,2,6,0,0,1,0,1,0,0,716104417,5374975971,11.925015202,48.490714907,0,2,#fc8d62,car
54509,9,7,71,130,2019,2,14,7,3,0,1,0,0,0,0,1,0,0,647720871,5356743.11,10.993728424,48.346580691,0,4,#e78ac3,marker
54510,9,1,78,157,2019,2,10,4,3,5,6,0,0,1,0,0,0,1,707737194,5375610731,11.812223778,48.49923956,0,2,#fc8d62,car
54512,9,1,75,124,2019,2,17,4,3,2,6,2,0,1,0,0,0,0,712798.471829,5329381.63645,11.857363935,48.082157339,0,2,#fc8d62,car
54515,9,1,62,0,2019,2,20,3,3,4,2,2,0,1,0,0,0,0,689653.056808,5340129.34245,11.551700757,48.186063796,0,2,#fc8d62,car
54518,9,1,84,135,2019,2,10,3,3,4,2,0,0,1,0,0,0,0,692204.064242,5344017.33205,11.587748099,48.220241158,0,2,#fc8d62,car
54520,9,1,84,119,2019,2,10,3,3,5,2,0,0,1,0,0,0,0,696320.342772,5346423.70833,11.644221911,48.240607658,0,2,#fc8d62,car
54522,9,1,84,145,2019,2,16,3,3,5,3,0,0,1,0,0,0,0,699234.051157,5324807.66261,11.673308631,48.04543283,0,2,#fc8d62,car
54528,9,7,77,112,2019,2,13,3,2,2,6,0,0,1,0,0,0,1,622555.832029,5295996.18306,10.636821817,47.805646958,1,2,#fc8d62,car
54581,9,2,74,113,2019,2,8,7,3,9,1,0,0,1,0,0,0,0,726863.931267,5382539.45202,12.074547923,48.554870164,0,2,#fc8d62,car
54583,9,2,74,134,2019,2,11,7,2,2,2,0,0,1,0,0,0,1,740168.410731,5374466.34403,12.249914956,48.477405863,0,2,#fc8d62,car
54585,9,2,61,0,2019,2,6,7,3,5,3,2,1,1,0,0,0,0,732353.824063,5382044.3788,12.148557196,48.548413471,1,1,#66c2a5,bicycle
54587,9,2,61,0,2019,2,16,7,3,2,6,2,0,1,0,0,0,0,732083.847725,5381976.25062,12.144866614,48.547901421,0,2,#fc8d62,car
54590,9,1,83,119,2019,2,7,7,3,5,3,0,0,1,0,0,0,0,737281.29,5338158669,12.190490973,48.152362981,0,2,#fc8d62,car
54596,9,1,84,114,2019,2,7,7,3,2,7,1,0,1,0,0,0,0,699999.265071,5318691.33519,11.680711441,47.990224363,0,2,#fc8d62,car
54598,9,1,82,123,2019,2,14,7,3,2,6,0,0,1,0,0,0,0,718484269,5298820618,11.918098241,47.805627508,0,2,#fc8d62,car
54599,9,1,87,129,2019,2,14,7,3,5,3,0,0,1,0,0,0,0,722733.69907,5298053631,11.974382011,47.797279812,0,2,#fc8d62,car
54609,9,1,74,115,2019,2,12,7,3,2,6,0,0,1,0,0,0,0,680876.12261,5348008.58762,11.437085921,48.259447693,0,2,#fc8d62,car
54611,9,1,78,145,2019,2,14,7,3,9,6,0,0,1,0,0,0,0,697900.18312,5356688.91366,11.670284941,48.332369677,0,2,#fc8d62,car
54612,9,1,77,113,2019,2,14,7,3,4,6,0,0,1,0,0,0,0,720786.995629,5356977.38873,11.978838507,48.327382464,0,2,#fc8d62,car
54613,9,1,87,117,2019,2,7,3,3,2,6,0,0,1,0,0,0,0,725228.97148,5310550.87303,12.014162569,47.908699502,2,2,#fc8d62,car
54614,9,1,75,112,2019,2,12,7,3,5,2,0,0,1,0,1,0,0,723911.90319,5319723.28455,12.001334118,47.991574,0,2,#fc8d62,car
54615,9,1,87,137,2019,2,14,3,3,5,3,0,0,1,0,0,0,0,729701.50171,5311121.41295,12.074232516,47.912239686,1,2,#fc8d62,car
54616,9,1,62,0,2019,2,17,6,3,2,6,1,0,1,0,0,0,0,687604624,5333281.06,11.52114854,48.125118221,0,2,#fc8d62,car
54618,9,1,62,0,2019,2,16,6,3,5,2,0,1,1,0,0,0,0,688832.934417,5340133.62112,11.540679546,48.18634656,0,1,#66c2a5,bicycle
54619,9,1,79,142,2019,2,8,3,3,2,6,0,0,1,0,0,0,0,678410.120681,5341993.34332,11.401357334,48.206076408,0,2,#fc8d62,car
54620,9,1,62,0,2019,2,23,6,2,6,2,2,0,1,1,0,0,0,684236.074353,5343358.07874,11.480290907,48.216679203,0,2,#fc8d62,car
54621,9,1,79,123,2019,2,7,3,3,5,2,0,0,1,0,0,0,1,677442.69833,5331966.50631,11.384165208,48.116215105,1,2,#fc8d62,car
54623,9,1,74,126,2019,2,18,3,3,2,6,2,0,1,0,0,0,0,683895435,5343756759,11.475882364,48.220361519,0,2,#fc8d62,car
54626,9,1,78,120,2019,2,11,3,3,2,6,0,0,1,0,0,1,0,694990.023034,5355328.25885,11.630431891,48.321045731,0,2,#fc8d62,car
54628,9,1,75,132,2019,2,8,3,2,4,6,0,0,1,0,0,0,0,708431.249023,5333346.17024,11.800732156,48.119226298,1,2,#fc8d62,car
54630,9,1,77,119,2019,2,6,3,2,4,6,0,0,1,0,0,0,1,721633.09802,5339424.35891,11.981050105,48.169380019,2,2,#fc8d62,car
54632,9,1,62,0,2019,2,16,2,3,1,6,1,0,1,0,0,0,0,688506.706483,5334956.95164,11.534000514,48.139914956,0,2,#fc8d62,car
54634,9,1,62,0,2019,2,12,2,3,5,2,0,0,1,0,0,0,0,689013.849052,5331962.19647,11.539482706,48.112847243,1,2,#fc8d62,car
54636,9,1,62,0,2019,2,18,2,3,3,2,2,0,1,0,0,0,1,692202.77848,5342900.39636,11.587224664,48.210202905,1,2,#fc8d62,car
54638,9,7,62,0,2019,2,15,6,3,1,6,0,0,1,0,1,0,0,621517.793583,5303843.38247,10.625167175,47.876420058,0,2,#fc8d62,car
54640,9,7,77,121,2019,2,14,6,3,2,6,0,0,1,0,0,0,0,629574.329784,5321276.46605,10.738116308,48.031622734,0,2,#fc8d62,car
54644,9,7,72,202,2019,2,7,6,3,2,6,0,0,1,0,0,0,0,637358.672661,5358937.08597,10.854669254,48.368647176,0,2,#fc8d62,car
54646,9,7,61,0,2019,2,13,6,3,2,6,0,0,1,0,0,0,0,637512.45615,5359943.10215,10.857073598,48.377659656,0,2,#fc8d62,car
54648,9,7,72,177,2019,2,7,6,3,5,3,0,1,1,0,0,0,0,636924983,5378226383,10.855126904,48.542186251,0,1,#66c2a5,bicycle
54649,9,7,71,146,2019,2,16,6,3,2,6,0,0,1,0,0,0,0,645178.09734,5347994.78148,10.956420716,48.268510137,0,2,#fc8d62,car
54651,9,7,61,0,2019,2,13,6,3,1,1,0,0,1,0,0,0,0,639342.608142,5352488.09561,10.879308845,48.310224248,0,2,#fc8d62,car
54652,9,7,61,0,2019,2,16,6,3,5,1,0,1,1,0,0,0,0,638702.161056,5356676.14768,10.872054256,48.348023428,0,1,#66c2a5,bicycle
54657,9,7,72,147,2019,2,23,2,3,9,1,2,0,1,0,0,0,0,638578.189523,5363848.69826,10.872746948,48.412544662,1,2,#fc8d62,car
54659,9,7,72,147,2019,2,8,2,3,2,6,0,0,1,0,0,0,0,638371.190302,5368285.41074,10.871416019,48.452483762,1,2,#fc8d62,car
54734,9,2,61,0,2019,2,19,6,3,0,1,2,1,0,0,0,0,0,732987.696444,5378226.72919,12.154999747,48.513885634,2,1,#66c2a5,bicycle
54736,9,1,73,120,2019,2,16,6,3,3,6,0,0,1,0,0,1,0,688657.266127,5311181.91493,11.525551616,47.926172027,1,2,#fc8d62,car
54738,9,1,73,123,2019,2,7,6,3,1,5,0,0,1,0,0,1,0,679865.479396,5302703.99984,11.404433923,47.852487712,0,2,#fc8d62,car
54739,9,1,90,148,2019,2,13,6,3,2,6,0,0,1,0,0,0,0,641997097,5297546124,10.89684468,47.815589875,0,2,#fc8d62,car
54743,9,1,87,182,2019,2,7,6,2,5,3,0,0,1,0,0,0,0,738382.747061,5328313.88845,12.199777351,48.063516024,0,2,#fc8d62,car
54744,9,2,74,111,2019,2,7,2,3,5,3,0,0,1,0,0,0,0,740499.006986,5380448974,12.257826699,48.531014637,1,2,#fc8d62,car
54748,9,2,61,0,2019,2,20,2,3,5,3,2,0,1,0,0,0,0,728570.09459,5380807.75204,12.096685287,48.538694589,1,2,#fc8d62,car
54752,9,1,86,143,2019,2,15,6,3,2,6,0,0,1,0,0,0,0,684114.198508,5377257.45251,11.493491575,48.521406493,0,2,#fc8d62,car
54754,9,1,86,152,2019,2,7,6,2,2,6,0,0,1,0,0,0,0,691423.38759,5375631.57088,11.59163192,48.50460868,0,2,#fc8d62,car
54758,9,1,86,162,2019,2,9,6,3,2,6,0,0,1,0,0,0,1,693472.915117,5383348.36977,11.622932692,48.573331097,0,2,#fc8d62,car
54762,9,1,79,118,2019,2,18,6,3,1,7,2,0,1,0,0,0,0,672738.449599,5337593.38727,11.323294956,48.168091793,0,2,#fc8d62,car
54764,9,1,81,127,2019,2,19,6,3,9,1,2,0,0,0,0,1,0,636394.782096,5326471.12613,10.831215141,48.076915496,0,5,#a6d854,bus
54766,9,1,81,141,2019,2,12,6,3,5,3,0,0,1,0,0,0,0,643077.213977,5321493.75305,10.919216913,48.030694288,0,2,#fc8d62,car
54767,9,1,74,115,2019,2,14,6,3,3,6,0,0,1,0,0,1,0,681811.732014,5345609.16457,11.448649767,48.237612552,0,2,#fc8d62,car
54768,9,1,82,136,2019,2,13,2,2,4,6,0,0,1,0,0,0,0,702956.880444,5304667.44971,11.713702606,47.863257674,2,2,#fc8d62,car
54769,9,1,74,113,2019,2,17,6,3,2,6,0,0,1,0,0,0,0,674450.935275,5344984.03467,11.349345128,48.23406093,0,2,#fc8d62,car
54771,9,1,74,113,2019,2,17,6,2,2,6,0,0,1,0,0,0,0,674450.935275,5344984.03467,11.349345128,48.23406093,0,2,#fc8d62,car
54773,9,1,84,121,2019,2,13,6,3,2,6,0,0,1,0,0,0,0,704571.533616,5330428.53018,11.74753196,48.094258132,0,2,#fc8d62,car
54774,9,1,78,145,2019,2,10,6,3,2,6,0,0,1,0,0,0,0,693671.537468,5356346.77929,11.613132586,48.330604713,0,2,#fc8d62,car
54775,9,1,87,117,2019,2,16,2,3,2,6,0,0,1,0,0,0,0,723390.413146,5306272.81094,11.98737912,47.870903512,0,2,#fc8d62,car
54776,9,1,75,139,2019,2,15,6,2,4,1,0,0,1,0,0,0,0,711669.140364,5329434.04794,11.842245128,48.083004204,0,2,#fc8d62,car
54778,9,1,78,113,2019,2,6,6,3,6,4,2,0,1,1,0,0,0,691409.049004,5367184.90909,11.587573432,48.428700746,1,2,#fc8d62,car
54781,9,1,75,115,2019,2,12,6,2,6,4,0,0,1,1,0,0,0,720990.008316,5329646.23965,11.967343056,48.081748576,0,2,#fc8d62,car
54782,9,1,85,158,2019,2,13,2,2,5,3,0,1,1,0,0,0,0,667659.035431,5381634.30546,11.272589402,48.565361198,1,1,#66c2a5,bicycle
54783,9,1,77,122,2019,2,12,6,3,2,6,0,0,1,0,0,0,0,729337.617194,5358745.64319,12.094993271,48.340223918,0,2,#fc8d62,car
54784,9,1,85,158,2019,2,7,2,3,6,4,0,0,1,1,0,0,0,667477.88273,5380480.71658,11.269671704,48.555039735,1,2,#fc8d62,car
54785,9,1,62,0,2019,2,16,5,3,5,2,0,1,1,0,0,0,0,696026.134949,5333819.65236,11.634448397,48.12742155,0,1,#66c2a5,bicycle
54786,9,1,86,152,2019,2,7,2,3,5,3,0,0,1,0,1,0,0,690920.298845,5381079.36049,11.58732264,48.553722037,1,2,#fc8d62,car
54787,9,1,62,0,2019,2,8,5,3,5,3,0,1,1,0,0,0,0,698515.84691,5333137.94858,11.667553462,48.120523408,0,1,#66c2a5,bicycle
54793,9,1,88,145,2019,2,17,2,3,9,1,1,0,1,0,0,0,0,665883.065335,5328407.07232,11.227589431,48.087331376,1,2,#fc8d62,car
54796,9,1,62,0,2019,2,14,2,3,2,6,0,0,1,0,0,0,0,685529.103889,5333134.67403,11.493220222,48.124410688,1,2,#fc8d62,car
54798,9,1,81,138,2019,2,17,2,3,5,3,1,0,1,0,0,0,0,639981.967633,5334742.78323,10.882064809,48.150518097,1,2,#fc8d62,car
54799,9,7,62,0,2019,2,16,5,3,2,6,0,0,1,0,0,0,0,622469599,5303787408,10.6378753,47.875735795,0,2,#fc8d62,car
54800,9,1,74,143,2019,2,11,2,3,9,1,0,0,1,0,0,0,0,673522.190744,5350248.91896,11.339007545,48.281643262,2,2,#fc8d62,car
54802,9,1,75,132,2019,2,11,2,3,3,6,0,0,1,0,0,1,0,705282.935134,5334551.60727,11.759059424,48.131081733,1,2,#fc8d62,car
54804,9,1,78,150,2019,2,6,2,3,1,6,2,0,1,0,0,0,0,691117.894794,5371902.75537,11.585794905,48.47118992,1,2,#fc8d62,car
54805,9,1,62,0,2019,2,0,2,3,8,1,2,0,1,0,0,0,0,694870.963294,5342370.09411,11.622858528,48.204623331,0,2,#fc8d62,car
54807,9,7,62,0,2019,2,23,7,3,6,4,2,0,1,1,0,0,0,620515.666774,5303257.84746,10.611606994,47.871342743,1,2,#fc8d62,car
54808,9,1,77,133,2019,2,6,2,3,4,2,2,0,1,0,0,0,0,711332.12085,5361549.51701,11.853736947,48.37169662,1,2,#fc8d62,car
54810,9,7,78,116,2019,2,12,1,3,5,3,0,0,1,0,0,0,0,617962.223141,5322274.37784,10.582690455,48.042848288,0,2,#fc8d62,car
54812,9,7,62,0,2019,2,11,5,3,2,6,0,0,1,0,0,0,0,622655716,5306458712,10.641122312,47.899725096,0,2,#fc8d62,car
54813,9,7,62,0,2019,2,14,1,3,1,6,0,0,1,0,0,0,0,620747.464258,5304375.82072,10.615017967,47.881354032,1,2,#fc8d62,car
54814,9,7,73,182,2019,2,16,5,3,2,6,0,0,1,0,0,0,0,624790.932434,5379590.68641,10.691215946,48.556985819,0,2,#fc8d62,car
54816,9,7,73,125,2019,2,5,5,3,9,1,2,0,1,0,0,0,0,615633.227175,5379384.03491,10.567099991,48.556883255,0,2,#fc8d62,car
54817,9,7,71,130,2019,2,8,5,2,5,2,0,1,1,0,0,0,0,647473.141368,5357157.75372,10.990532257,48.350366723,0,1,#66c2a5,bicycle
54818,9,7,61,0,2019,2,18,1,2,6,2,2,0,1,1,0,0,0,644054.7219,5357586.27768,10.94456644,48.355008742,1,2,#fc8d62,car
54819,9,7,77,164,2019,2,14,7,3,2,1,0,0,1,0,0,0,0,622600.00261,5311578.76144,10.641834037,47.945783491,0,2,#fc8d62,car
54820,9,7,61,0,2019,2,7,5,3,4,1,0,0,1,0,0,0,1,640480.066771,5354173.91649,10.895202589,48.325131117,0,2,#fc8d62,car
54821,9,7,61,0,2019,2,11,1,3,0,2,0,1,1,0,0,0,0,643359.073742,5357586.2516,10.935181595,48.355166821,0,1,#66c2a5,bicycle
54822,9,7,61,0,2019,2,7,5,3,5,3,0,1,1,0,0,0,0,641157.334663,5360209.65893,10.906358378,48.379251541,1,1,#66c2a5,bicycle
54824,9,7,61,0,2019,2,20,1,3,6,2,2,0,1,1,0,0,0,641570101,5353297008,10.909605247,48.317003053,1,2,#fc8d62,car
54828,9,7,71,130,2019,2,20,7,3,3,6,2,0,1,0,0,1,0,644711.799301,5363046.72329,10.955310892,48.403955283,0,2,#fc8d62,car
54834,9,7,61,0,2019,2,20,7,2,6,4,2,0,1,1,0,0,0,636925.352726,5359576.51295,10.8490298,48.374491003,0,2,#fc8d62,car
54840,9,7,61,0,2019,2,11,7,3,5,3,0,0,1,0,0,0,0,644346.13671,5360799.84075,10.949600864,48.383836609,0,2,#fc8d62,car
54880,9,1,82,123,2019,2,17,1,3,2,6,2,0,1,0,0,0,0,716087.589457,5301523.19003,11.887477522,47.830721806,1,2,#fc8d62,car
54887,9,1,81,130,2019,2,19,1,3,2,6,2,0,1,0,0,0,0,642249.466432,5324559.89158,10.909138972,48.058450275,1,2,#fc8d62,car
54889,9,1,78,145,2019,2,6,1,3,2,1,0,0,1,0,0,0,0,698997.896825,5353196.14097,11.683431882,48.30063616,0,2,#fc8d62,car
54891,9,1,78,124,2019,2,21,1,3,2,6,2,0,1,0,0,0,0,701883.340608,5361199.26934,11.726130303,48.371642096,1,2,#fc8d62,car
54893,9,1,75,137,2019,2,12,1,1,2,6,0,0,1,0,0,0,1,726205.943791,5333232.09045,12.039179004,48.112136287,0,2,#fc8d62,car
54895,9,2,74,146,2019,2,8,5,2,6,2,0,0,1,1,0,0,0,735537.555403,5375362.56024,12.18785796,48.487207429,0,2,#fc8d62,car
54896,9,1,62,0,2019,2,18,7,3,5,7,2,0,1,1,0,0,0,689652.35857,5340111.88565,11.551683579,48.185907103,1,2,#fc8d62,car
54897,9,2,61,0,2019,2,7,5,3,3,2,0,1,1,0,0,0,0,731819.167512,5381193.90608,12.140850365,48.540971632,0,1,#66c2a5,bicycle
54898,9,1,84,114,2019,2,12,7,3,4,6,0,0,1,0,0,0,0,702259.235115,5318055.60063,11.710668875,47.983800334,0,2,#fc8d62,car
54901,9,1,84,139,2019,2,16,7,3,2,6,0,0,1,0,0,0,0,687421.491075,5324120.40718,11.514670821,48.042832865,0,2,#fc8d62,car
54903,9,1,84,141,2019,2,12,7,3,2,6,0,0,1,0,0,0,0,697403.916634,5318343.56144,11.645803198,47.987904944,1,2,#fc8d62,car
54905,9,1,87,132,2019,2,13,5,3,2,6,0,0,1,0,0,0,0,742496.641367,5298952.62941,12.238380565,47.79821855,0,2,#fc8d62,car
54906,9,1,62,0,2019,2,8,7,3,5,2,0,0,1,0,0,0,0,694725.063091,5332175.61169,11.616231036,48.113044876,0,2,#fc8d62,car
54907,9,1,87,124,2019,2,12,5,3,5,3,0,0,1,0,0,0,0,735915.754118,5328250.39603,12.166680927,48.063862514,0,2,#fc8d62,car
54908,9,1,62,0,2019,2,13,7,3,2,6,0,0,1,0,0,0,0,688098.94376,5333841.61701,11.528032234,48.130010771,0,2,#fc8d62,car
54909,9,1,87,177,2019,2,4,5,2,9,1,2,0,1,0,0,0,0,736724.95168,5303643.37805,12.163988362,47.842506444,1,2,#fc8d62,car
54919,9,7,73,125,2019,2,9,5,3,3,2,0,0,1,0,0,0,0,619677.666857,5380906.88097,10.622327105,48.56981881,0,2,#fc8d62,car
54920,9,1,73,126,2019,2,9,4,3,2,6,0,0,1,0,0,0,0,683758153,5306140314,11.457882937,47.882275953,0,2,#fc8d62,car
54921,9,7,72,147,2019,2,14,5,3,5,3,0,0,1,0,0,0,0,636048.646483,5364122.30469,10.838669896,48.415556078,0,2,#fc8d62,car
54923,9,7,72,200,2019,2,16,5,3,2,2,0,1,1,0,0,0,0,629745.667745,5337236.60943,10.745266868,48.175115234,0,1,#66c2a5,bicycle
54925,9,7,72,202,2019,2,20,5,2,3,7,2,0,1,0,0,0,0,636853.571485,5359425.64724,10.848011888,48.373150003,0,2,#fc8d62,car
54926,9,1,82,136,2019,2,14,4,3,1,6,0,0,1,0,0,0,1,703073.993145,5299422.64186,11.712806416,47.816083831,0,2,#fc8d62,car
54927,9,1,82,127,2019,2,8,4,3,2,6,0,0,1,0,0,1,0,699516.518888,5310386.79929,11.670397227,47.915738407,0,2,#fc8d62,car
54931,9,1,86,151,2019,2,16,4,3,9,1,0,0,1,0,0,0,0,681381.798737,5376696.93272,11.456278159,48.517163792,0,2,#fc8d62,car
54937,9,1,84,123,2019,2,13,4,3,2,6,0,0,1,0,0,1,0,705165.36905,5332429.78473,11.756460113,48.112051734,0,2,#fc8d62,car
54938,9,1,75,139,2019,2,8,4,3,0,3,0,1,1,0,0,0,0,710750.713528,5331577.31838,11.830986145,48.102567972,0,1,#66c2a5,bicycle
54940,9,1,78,120,2019,2,14,4,3,4,2,0,0,1,0,1,0,0,694579.673696,5352688.5683,11.623685087,48.297448576,0,2,#fc8d62,car
54942,9,1,62,0,2019,2,8,3,3,5,3,0,1,1,0,0,0,0,694916.336495,5332754.53017,11.619062709,48.118189454,0,1,#66c2a5,bicycle
54944,9,1,62,0,2019,2,15,3,3,3,6,2,0,1,0,0,1,0,687327.194782,5332270.86177,11.516980132,48.116119946,0,2,#fc8d62,car
54946,9,1,84,139,2019,2,8,3,3,1,6,0,0,1,0,0,0,0,686728.61223,5324598.7648,11.505592213,48.047335606,0,2,#fc8d62,car
54948,9,1,84,134,2019,2,17,3,3,8,6,2,0,1,0,0,0,0,691892.135634,5323441.63429,11.574288169,48.035404041,0,2,#fc8d62,car
54950,9,1,62,0,2019,2,6,3,3,5,2,1,1,1,0,0,0,0,686404.16624,5329057.33668,11.503186765,48.087506264,0,1,#66c2a5,bicycle
54958,9,7,62,0,2019,2,8,3,3,2,6,0,0,1,0,0,0,0,623206.564109,5306008.67958,10.648360951,47.895572123,0,2,#fc8d62,car
54959,9,7,62,0,2019,2,15,3,3,2,6,0,0,1,0,0,1,0,623281154,5306067483,10.64937525,47.896086652,0,2,#fc8d62,car
54961,9,7,62,0,2019,2,19,3,3,2,6,2,0,1,0,0,0,0,620651.481896,5303835.7058,10.613583832,47.87651439,0,2,#fc8d62,car
54964,9,7,72,200,2019,2,12,3,3,3,6,0,1,1,0,0,0,0,630858.579893,5337478.07649,10.760304197,48.177058448,0,1,#66c2a5,bicycle
54966,9,7,72,185,2019,2,8,3,3,9,1,0,0,1,0,0,0,0,635644.906345,5384489.50854,10.839835751,48.598780183,0,2,#fc8d62,car
54968,9,7,72,171,2019,2,8,3,2,8,7,0,0,0,0,0,1,0,637488807,5372458274,10.860860621,48.49019829,0,5,#a6d854,bus
54971,9,7,72,125,2019,2,13,3,3,5,3,0,1,1,0,0,0,0,633172.767246,5347852.81866,10.79467828,48.269871717,0,1,#66c2a5,bicycle
55017,9,2,74,113,2019,2,9,5,3,4,2,0,0,1,0,0,0,0,728393.52086,5383930.20068,12.096009172,48.566808385,0,2,#fc8d62,car
55023,9,1,82,120,2019,2,11,5,3,2,6,0,0,1,0,0,0,0,703012.222838,5309910.32666,11.716906633,47.910359222,0,2,#fc8d62,car
55025,9,1,87,182,2019,2,21,5,3,0,3,2,0,1,0,0,0,0,739933142,5326932.1,12.219779312,48.050522526,0,2,#fc8d62,car
55031,9,2,74,126,2019,2,15,3,3,5,3,0,0,1,0,0,1,0,733072.442595,5382814.77047,12.158710727,48.555067067,0,2,#fc8d62,car
55034,9,1,81,145,2019,2,0,5,2,8,1,2,0,1,0,0,0,0,641849.033194,5334258.21113,10.906991784,48.145747157,0,2,#fc8d62,car
55036,9,1,79,119,2019,2,10,5,3,4,6,0,0,1,0,0,1,0,671701.055355,5339188.83173,11.309998526,48.182715259,0,2,#fc8d62,car
55038,9,1,81,120,2019,2,11,5,3,4,6,0,0,1,0,0,0,1,648419.399762,5321810.24147,10.990941859,48.032320933,0,2,#fc8d62,car
55039,9,1,82,120,2019,2,15,3,3,5,3,0,1,1,0,0,0,0,702478.342648,5307527.4938,11.708651886,47.889112795,0,1,#66c2a5,bicycle
55040,9,1,74,115,2019,2,15,5,3,5,3,0,1,0,0,0,1,0,681375.926825,5346969.30755,11.443368428,48.249963156,0,1,#66c2a5,bicycle
55042,9,1,75,132,2019,2,14,5,3,2,6,0,0,1,0,0,0,0,704496.646851,5335839.70561,11.749122504,48.142910461,0,2,#fc8d62,car
