fid,OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
152,23269,"9,20010800740703E+018",9,7,62,0,2020,1,12,4,2,2,6,0,0,1,0,0,0,0,621033.1817,5304478.3545,10.618866649,47.882222393,0,2,#fc8d62,car
153,23272,"9,20011400140703E+018",9,1,82,133,2020,1,14,3,3,5,3,0,0,1,0,0,0,0,705885.7908,5311163.0246,11.75591602,47.920701214,0,2,#fc8d62,car
154,23283,"9,200108007173E+018",9,7,71,122,2020,1,16,4,3,5,6,0,0,1,0,0,0,0,652650.4741,5362264.3453,11.062221484,48.395048827,0,2,#fc8d62,car
155,23286,"9,20011400127E+018",9,1,74,135,2020,1,8,3,3,2,6,0,0,1,0,0,0,1,661241.9259,5354743.4603,11.175320287,48.325296968,1,2,#fc8d62,car
156,23290,"9,20010800710701E+018",9,7,61,0,2020,1,13,4,3,5,3,0,0,1,0,0,0,0,644038.1882,5357583.2491,10.944342352,48.354985282,0,2,#fc8d62,car
157,23295,"9,20011000117E+018",9,1,78,123,2020,1,11,6,3,2,6,0,0,1,0,0,0,0,692277.5393,5361823.5338,11.596845919,48.380252005,0,2,#fc8d62,car
158,23296,"9,20011300858201E+018",9,1,62,0,2020,1,14,2,3,5,2,0,0,1,0,0,0,0,686248.6794,5331784.6344,11.502290934,48.112065875,0,2,#fc8d62,car
159,23298,"9,20011000127E+018",9,1,81,115,2020,1,17,6,3,3,6,2,0,1,0,0,0,0,655905.5301,5326692.9566,11.093074499,48.074438282,0,2,#fc8d62,car
160,23299,"9,20011400117E+018",9,1,84,119,2020,1,8,3,3,2,6,0,0,1,0,0,0,0,695520.1707,5345032.3134,11.632814238,48.228350005,0,2,#fc8d62,car
161,23302,"9,20011000717301E+018",9,7,71,122,2020,1,13,6,3,2,6,0,0,1,0,0,0,0,654895.3033,5360326.9011,11.091812731,48.377082686,0,2,#fc8d62,car
162,23305,"9,20011300111107E+018",9,1,78,130,2020,1,8,2,3,2,1,0,0,1,0,0,1,0,702765.0758,5358627.9052,11.736783747,48.34825231,0,2,#fc8d62,car
163,23307,"9,20010900717001E+018",9,7,61,0,2020,1,17,5,3,5,2,2,0,1,0,0,0,0,641498.3919,5357825.0361,10.91015944,48.35773357,0,2,#fc8d62,car
164,23309,"9,200109007127E+018",9,7,72,148,2020,1,13,5,2,0,1,0,0,1,0,0,0,1,628541.9241,5355548.2847,10.734645833,48.34003068,0,2,#fc8d62,car
165,23310,"9,20011300712301E+018",9,7,72,207,2020,1,9,2,3,8,1,0,0,0,0,0,1,0,640679.8157,5382595.3416,10.90744724,48.580638185,0,5,#a6d854,bus
166,23316,"9,20011700120901E+018",9,1,79,123,2020,1,10,6,2,2,6,0,0,1,0,0,1,0,676728.7541,5333748.4977,11.375319902,48.132432414,0,2,#fc8d62,car
167,23317,"9,20011500110301E+018",9,1,75,112,2020,1,12,4,3,8,1,0,0,0,0,0,0,1,724844.8619,5316741.3427,12.012261405,47.964454695,0,6,#ffd92f,circle
168,23318,"9,20011700147303E+018",9,1,62,0,2020,1,12,6,3,2,6,0,0,1,0,0,0,0,694840.6346,5329470.9494,11.616547402,48.088701023,0,2,#fc8d62,car
169,23320,"9,20011700120101E+018",9,1,74,131,2020,1,9,6,1,6,2,0,0,1,1,0,0,0,676308.5223,5359018.3699,11.380199265,48.359701418,1,2,#fc8d62,car
170,23321,"9,20011900131303E+018",9,1,86,126,2020,1,1,1,3,8,1,2,0,1,0,0,0,0,687753.8537,5375209.3307,11.54181258,48.501921166,2,2,#fc8d62,car
171,23322,"9,20011700117503E+018",9,1,84,112,2020,1,13,6,3,2,6,0,0,1,0,0,0,0,702335.9465,5340231.4174,11.722198613,48.183068568,0,2,#fc8d62,car
172,23323,"9,20011700110301E+018",9,1,75,123,2020,1,18,6,2,5,3,2,0,1,0,0,1,0,719875.0444,5338095.9396,11.956749762,48.158054757,0,2,#fc8d62,car
173,23324,"9,20011500110301E+018",9,1,75,114,2020,1,2,4,1,4,6,2,0,1,0,0,1,0,716886.2667,5322971.42,11.908931671,48.023181156,1,2,#fc8d62,car
174,23325,"9,20011800147302E+018",9,1,84,114,2020,1,9,7,3,2,6,0,0,1,0,0,0,0,701933.8777,5312916.5759,11.703900552,47.937717614,1,2,#fc8d62,car
175,23326,"9,20011700110103E+018",9,1,77,115,2020,1,13,6,3,5,3,0,0,1,0,0,0,0,733688.4248,5351468.8671,12.14958883,48.273262212,0,2,#fc8d62,car
176,23327,"9,20011400858204E+018",9,1,62,0,2020,1,17,3,3,0,7,2,0,0,0,0,0,1,684039.4465,5335415.9913,11.47420657,48.145348867,0,6,#ffd92f,circle
177,23329,"9,20011600854701E+018",9,1,62,0,2020,1,18,5,3,2,6,2,0,1,0,0,0,0,691762.3724,5339254.2832,11.579656099,48.177565766,0,2,#fc8d62,car
178,23330,"9,20011400858201E+018",9,1,62,0,2020,1,9,3,3,1,6,0,0,1,0,0,0,0,687628.8007,5333304.4506,11.521483412,48.125321337,0,2,#fc8d62,car
179,23331,"9,20011600852702E+018",9,1,84,121,2020,1,17,5,3,2,6,2,0,1,0,0,0,0,705286.1005,5331193.4609,11.757485412,48.100902504,0,2,#fc8d62,car
180,23333,"9,20011600852701E+018",9,1,84,121,2020,1,19,5,3,2,6,2,0,1,0,0,0,0,705331.9014,5331172.0876,11.758089607,48.100695674,0,2,#fc8d62,car
181,23335,"9,20011800117503E+018",9,1,62,0,2020,1,9,7,3,3,6,0,0,1,0,0,0,0,696386.5352,5343284.2392,11.643657965,48.212372004,1,2,#fc8d62,car
182,23340,"9,200114008571E+018",9,1,84,138,2020,1,6,3,3,6,4,2,0,1,1,0,0,0,680411.0068,5330568.9008,11.42342038,48.102818082,0,2,#fc8d62,car
183,23343,"9,20011400854802E+018",9,1,84,149,2020,1,7,3,3,5,1,0,0,1,0,0,0,1,690237.2424,5350400.8539,11.564163823,48.278207608,0,2,#fc8d62,car
184,23344,"9,20011600717302E+018",9,7,61,0,2020,1,17,5,3,2,6,2,0,1,0,0,0,0,640032795,5355772.0605,10.889702998,48.339600497,1,2,#fc8d62,car
185,23345,"9,20011800712501E+018",9,7,72,200,2020,1,16,7,3,3,6,1,0,1,0,1,0,0,628929.4886,5338961406,10.734816775,48.190792066,0,2,#fc8d62,car
186,23346,"9,20011600717001E+018",9,7,71,122,2020,1,13,5,3,2,6,0,0,1,0,0,0,0,651074.0865,5362358.3751,11.040973335,48.396273869,0,2,#fc8d62,car
187,23347,"9,20011600712301E+018",9,7,72,147,2020,1,12,5,3,8,1,0,0,1,0,0,0,0,638478.3088,5367250.1523,10.872521578,48.443151496,0,2,#fc8d62,car
188,23349,"9,20011600710702E+018",9,7,61,0,2020,1,6,5,3,2,6,1,0,1,0,0,0,0,642085.7266,5363684.5538,10.920064899,48.410287708,0,2,#fc8d62,car
189,23351,"9,20011700147302E+018",9,1,82,127,2020,1,8,6,3,2,6,0,0,1,0,0,1,0,702602.3629,5311247.3322,11.71205618,47.922504785,0,2,#fc8d62,car
190,23371,"9,20011900141302E+018",9,1,63,0,2020,1,14,1,2,5,3,0,0,1,0,0,0,0,733674122,5305032325,12.124025054,47.856100703,0,2,#fc8d62,car
191,23381,"9,20011700712102E+018",9,7,71,122,2020,1,9,6,3,5,3,0,0,1,0,0,0,0,648568312,5359958495,11.00629413,48.375291788,0,2,#fc8d62,car
192,23383,"9,20011400717003E+018",9,7,61,0,2020,1,18,3,3,2,6,2,0,1,0,0,0,0,637478826,5359473453,10.85646609,48.373443962,0,2,#fc8d62,car
193,23390,"9,2001140071211E+018",9,7,71,142,2020,1,13,3,3,1,1,0,1,0,0,0,0,0,645482.8226,5352568.2411,10.962099937,48.309562274,0,1,#66c2a5,bicycle
194,23393,"9,20011400710701E+018",9,7,61,0,2020,1,6,3,3,2,6,2,0,1,0,0,0,0,644967.6814,5355558.7998,10.956184841,48.336569963,0,2,#fc8d62,car
195,23396,"9,20011400710102E+018",9,7,71,169,2020,1,7,3,3,5,2,1,0,1,0,1,0,0,641505993,5376188057,10.916465048,48.522842463,1,2,#fc8d62,car
196,23406,"9,20011800121501E+018",9,1,81,128,2020,1,11,7,3,5,3,0,1,1,0,0,0,0,638972.7365,5327828.7725,10.866249204,48.088567164,0,1,#66c2a5,bicycle
197,23419,"9,20011600210902E+018",9,2,61,0,2020,1,14,5,3,2,6,0,0,1,0,0,0,0,734812.2948,5381768.9382,12.181662707,48.54502404,0,2,#fc8d62,car
198,23420,"9,20011600210902E+018",9,2,74,126,2020,1,11,5,3,0,1,0,0,0,0,1,0,0,733759.8612,5384009.8712,12.168683243,48.565546294,0,4,#e78ac3,marker
199,23421,"9,20011700858201E+018",9,1,84,120,2020,1,17,6,3,2,6,2,0,1,0,0,0,0,681992.7913,5332614.7446,11.445521082,48.120757907,1,2,#fc8d62,car
200,23422,"9,20011600210901E+018",9,2,61,0,2020,1,17,5,3,5,3,1,0,1,0,0,0,0,730855.8834,5381861.3482,12.128189237,48.547322312,1,2,#fc8d62,car
201,23431,"9,20011600160902E+018",9,1,73,118,2020,1,19,5,3,5,3,2,0,1,0,0,0,0,687277.5563,5307136.3811,11.505343112,47.890212435,0,2,#fc8d62,car
202,23432,"9,20011700717301E+018",9,7,61,0,2020,1,5,6,3,2,6,2,0,1,0,0,1,0,637559516,5360259.6574,10.857812386,48.380495817,0,2,#fc8d62,car
203,23440,"9,20011700131501E+018",9,1,85,158,2020,1,11,6,3,2,6,0,0,1,0,0,0,1,668934.6081,5381521.7472,11.289819535,48.564006952,0,2,#fc8d62,car
204,23451,"9,20011600141307E+018",9,1,63,0,2020,1,8,5,3,5,2,0,1,0,0,0,0,1,732548.1665,5307224995,12.110174371,47.876208317,0,1,#66c2a5,bicycle
205,23453,"9,20011700131303E+018",9,1,86,152,2020,1,13,6,3,4,2,0,0,1,0,0,1,0,691385.5193,5375632.3217,11.591120121,48.504626965,0,2,#fc8d62,car
206,23455,"9,20011900120101E+018",9,1,74,131,2020,1,16,1,2,8,1,0,0,1,0,0,0,0,673519545,5364394.0418,11.344800286,48.408796199,2,2,#fc8d62,car
207,23458,"9,20011600131501E+018",9,1,85,158,2020,1,7,5,3,5,3,0,0,1,0,0,0,0,667745.8494,5379993.7074,11.27310402,48.550590277,0,2,#fc8d62,car
208,23466,"9,20011600127001E+018",9,1,81,146,2020,1,17,5,3,2,6,2,0,1,0,0,0,0,652462.4755,5326570.1017,11.046837637,48.074166142,0,2,#fc8d62,car
209,23469,"9,20011600127001E+018",9,1,81,146,2020,1,16,5,3,2,6,1,0,1,0,0,0,0,651858945,5326517356,11.038721711,48.073835894,0,2,#fc8d62,car
210,23471,"9,20011600125004E+018",9,1,79,121,2020,1,7,5,3,2,6,0,0,1,0,0,0,1,668455.5034,5337989.2526,11.265894435,48.172800077,0,2,#fc8d62,car
211,23473,"9,20011600121902E+018",9,1,88,139,2020,1,14,5,3,5,3,0,1,1,0,0,0,0,676177372,5322276.0175,11.363184797,48.029454772,0,1,#66c2a5,bicycle
212,23475,"9,20011600121501E+018",9,1,81,138,2020,1,13,5,3,5,3,0,0,1,0,0,0,0,639979.9974,5334742.9815,10.882038399,48.150520313,0,2,#fc8d62,car
213,23476,"9,20011800120503E+018",9,1,79,119,2020,1,22,7,3,1,5,2,0,1,0,0,0,0,669944.2813,5338773.9422,11.286217269,48.179457875,1,2,#fc8d62,car
214,23477,"9,20011600120503E+018",9,1,79,132,2020,1,20,5,3,5,3,2,0,1,0,0,0,0,660920.1917,5337369.7351,11.164379285,48.16918305,0,2,#fc8d62,car
215,23481,"9,20011600120301E+018",9,1,81,139,2020,1,19,5,3,4,6,2,0,1,0,0,0,0,654358.6815,5322839.3136,11.070931184,48.040165679,1,2,#fc8d62,car
216,23484,"9,20011600120101E+018",9,1,74,115,2020,1,14,5,3,2,6,0,0,1,0,0,0,0,680936.4098,5348601772,11.438151158,48.26476239,0,2,#fc8d62,car
217,23486,"9,20011600117503E+018",9,1,75,132,2020,1,14,5,3,9,6,0,0,1,0,0,0,0,706971.5871,5336447.6148,11.782649066,48.14757309,0,2,#fc8d62,car
218,23487,"9,20011800717302E+018",9,7,71,130,2020,1,14,7,3,3,6,0,0,1,0,0,0,0,644146.2241,5363186.9105,10.947721724,48.405345335,0,2,#fc8d62,car
219,23488,"9,20011600117001E+018",9,1,62,0,2020,1,17,5,3,2,6,1,0,1,0,0,0,0,693005.8043,5339517.76,11.596485079,48.179557368,0,2,#fc8d62,car
220,23490,"9,20011600115001E+018",9,1,77,133,2020,1,19,5,2,8,1,2,0,1,0,0,0,0,709988.7328,5354169.8078,11.831941447,48.305833564,1,2,#fc8d62,car
221,23491,"9,20011700852303E+018",9,1,84,112,2020,1,16,6,3,2,6,0,0,1,0,0,0,0,703333.2263,5339117737,11.735067257,48.172741952,0,2,#fc8d62,car
222,23492,"9,20011600111304E+018",9,1,75,132,2020,1,7,5,3,0,1,0,1,0,0,0,0,0,707318.8583,5335725.7583,11.786960804,48.140973192,1,1,#66c2a5,bicycle
223,23494,"9,20011700131302E+018",9,1,86,152,2020,1,5,6,3,0,1,2,0,1,0,0,0,0,691235.3335,5375633.0639,11.589089296,48.504679368,1,2,#fc8d62,car
224,23496,"9,20011600111303E+018",9,1,75,118,2020,1,7,5,2,5,2,1,0,1,0,0,0,0,715552.53,5338114867,11.898710677,48.159704634,1,2,#fc8d62,car
225,23498,"9,20011600110702E+018",9,1,78,124,2020,1,9,5,3,1,6,0,0,1,0,0,0,0,703171.6627,5361867.8822,11.743829534,48.377237065,1,2,#fc8d62,car
226,23500,"9,20011600110303E+018",9,1,75,122,2020,1,6,5,3,1,6,1,0,1,0,0,0,0,721302.8008,5327460.4078,11.970405731,48.062000474,0,2,#fc8d62,car
227,23502,"9,20011600110101E+018",9,1,77,123,2020,1,8,5,3,5,3,0,0,1,0,0,0,1,726348.3676,5346652.4747,12.048234089,48.232657104,0,2,#fc8d62,car
228,23504,"9,20011500854802E+018",9,1,84,135,2020,1,6,4,2,9,6,2,0,0,0,1,0,0,689785.2789,5348354.3026,11.557159786,48.259949252,0,4,#e78ac3,marker
229,23523,"9,20011700712301E+018",9,7,72,171,2020,1,16,6,3,3,6,0,0,1,0,0,0,0,637688.4689,5371580.9689,10.863272397,48.482266151,0,2,#fc8d62,car
230,23524,"9,20011500715002E+018",9,7,72,130,2020,1,15,4,3,5,2,0,1,1,0,0,0,0,631308.6892,5356942.7443,10.77239923,48.352001145,0,1,#66c2a5,bicycle
231,23528,"9,20011500712501E+018",9,7,72,200,2020,1,14,4,3,5,3,0,0,1,0,0,0,0,631115.9004,5339683.2664,10.764444708,48.196835843,0,2,#fc8d62,car
232,23540,"9,2001180075011E+018",9,7,78,116,2020,1,3,7,2,9,1,2,0,1,0,0,0,0,619998.22,5319661875,10.609264328,48.018973041,1,2,#fc8d62,car
233,23549,"9,20011800131501E+018",9,1,85,158,2020,1,21,7,3,9,1,2,0,1,0,0,0,0,668880464,5381382.3818,11.289029689,48.562768769,1,2,#fc8d62,car
234,23564,"9,20011800110502E+018",9,1,77,133,2020,1,13,7,3,2,6,0,0,1,0,0,0,1,713836.1135,5355804.2133,11.884588454,48.319230524,1,2,#fc8d62,car
235,23576,"9,20011700717302E+018",9,7,61,0,2020,1,16,6,3,0,1,1,0,1,0,1,0,0,639394.3933,5356425.3198,10.881309007,48.345615644,0,2,#fc8d62,car
236,23579,"9,20011700127001E+018",9,1,62,0,2020,1,18,6,3,2,6,2,0,1,0,0,0,0,686485655,5333284.2043,11.506127472,48.125475247,0,2,#fc8d62,car
237,23583,"9,20011700127001E+018",9,1,74,146,2020,1,13,6,3,2,6,0,0,1,0,0,0,0,666025.2655,5351279.6867,11.238439107,48.292920104,0,2,#fc8d62,car
238,23595,"9,20011700127001E+018",9,1,74,146,2020,1,8,6,3,2,6,0,0,1,0,0,1,0,667587271,5350542.1622,11.259189335,48.285878262,1,2,#fc8d62,car
239,23613,"9,20011500210906E+018",9,2,61,0,2020,1,22,4,3,5,2,2,0,1,0,0,0,0,732799.6514,5383060.4948,12.155156961,48.55737563,0,2,#fc8d62,car
240,23614,"9,20011500210902E+018",9,2,61,0,2020,1,17,4,3,0,1,0,1,0,0,0,0,0,731749.1692,5382254.5757,12.140493491,48.550525273,0,1,#66c2a5,bicycle
241,23615,"9,20011800121501E+018",9,1,81,130,2020,1,18,7,3,8,1,2,0,1,0,0,0,0,641425832,5320932.4891,10.896892891,48.026015116,2,2,#fc8d62,car
242,23616,"9,20011500210902E+018",9,2,61,0,2020,1,10,4,3,5,3,0,0,1,0,0,0,0,731495.22,5381058983,12.1363932,48.539879224,0,2,#fc8d62,car
243,23621,"9,20011500161901E+018",9,1,73,137,2020,1,16,4,3,5,3,0,0,1,0,0,0,0,677087574,5308445069,11.369685691,47.904869534,0,2,#fc8d62,car
244,23623,"9,20011500161701E+018",9,1,90,158,2020,1,7,4,2,6,4,1,0,1,1,0,0,0,651339.5089,5304128.8962,11.023867927,47.872651585,1,2,#fc8d62,car
245,23624,"9,20011400210907E+018",9,2,61,0,2020,1,18,3,3,5,2,2,1,1,0,0,0,0,732794.8114,5383055.9478,12.155088926,48.557336583,0,1,#66c2a5,bicycle
246,23629,"9,20011700858201E+018",9,1,88,127,2020,1,14,6,3,5,2,0,1,1,0,0,0,0,679527155,5329526844,11.411120442,48.093700647,0,1,#66c2a5,bicycle
247,23637,"9,2001150013151E+018",9,1,85,158,2020,1,22,4,2,9,1,2,0,1,0,0,0,0,662020.2699,5382845.6088,11.196688314,48.577733192,2,2,#fc8d62,car
248,23639,"9,20011500131501E+018",9,1,85,158,2020,1,21,4,2,2,1,2,0,1,0,0,0,0,661382.7339,5382909.2468,11.188075816,48.578469803,1,2,#fc8d62,car
249,23640,"9,20011700712701E+018",9,7,72,223,2020,1,18,6,2,5,3,2,0,1,0,0,0,0,617179.1581,5360223.9517,10.582673873,48.384289625,0,2,#fc8d62,car
250,23642,"9,20011500131301E+018",9,1,86,143,2020,1,14,4,3,5,3,0,0,1,0,0,0,0,687033.5249,5381810927,11.535032648,48.561468155,0,2,#fc8d62,car
251,23646,"9,20011500121901E+018",9,1,88,113,2020,1,16,4,3,9,1,0,0,1,0,0,0,0,677559.0156,5312152.0737,11.377515954,47.938063564,0,2,#fc8d62,car
252,23648,"9,20011700121501E+018",9,1,81,133,2020,1,7,6,3,8,1,0,0,1,0,0,0,0,644002.7294,5315774.0002,10.929704304,47.979053882,0,2,#fc8d62,car
253,23651,"9,20011500121901E+018",9,1,88,139,2020,1,14,4,3,5,1,0,1,1,0,0,0,0,676387001,5318941705,11.364622605,47.999423153,0,1,#66c2a5,bicycle
254,23653,"9,20011500120503E+018",9,1,79,136,2020,1,5,4,3,1,6,2,0,1,0,0,0,0,661578.3694,5341493.2064,11.174793798,48.206087762,0,2,#fc8d62,car
255,23657,"9,20011500117001E+018",9,1,84,135,2020,1,22,4,3,9,6,2,0,1,0,0,1,0,688040.1915,5347847.9508,11.533445518,48.255918457,0,2,#fc8d62,car
256,23659,"9,20011500110507E+018",9,1,77,112,2020,1,6,4,3,0,7,2,0,1,0,0,0,1,716321937,5364301.5544,11.922443589,48.394733089,1,2,#fc8d62,car
257,23662,"9,20011900110301E+018",9,1,75,116,2020,1,0,1,3,4,1,2,0,1,0,0,0,0,708350767,5320716227,11.793499623,48.005755424,2,2,#fc8d62,car
258,23664,"9,20012200852602E+018",9,1,84,147,2020,1,9,4,3,0,1,0,0,0,0,1,0,0,695600926,5339865336,11.631518986,48.181887645,1,4,#e78ac3,marker
259,23666,"9,20012400121501E+018",9,1,81,130,2020,1,7,6,2,5,3,0,0,1,0,0,0,0,639365.4739,5322922.9486,10.869921153,48.044366861,1,2,#fc8d62,car
260,23671,"9,20012600117002E+018",9,1,77,126,2020,1,12,1,3,3,6,0,0,1,0,0,0,0,719421.5617,5370761.1823,11.967640207,48.451698647,0,2,#fc8d62,car
261,23672,"9,20012400717302E+018",9,7,72,163,2020,1,13,6,3,2,6,0,0,1,0,0,0,0,638743.1874,5345656.9367,10.868986222,48.248930596,0,2,#fc8d62,car
262,23677,"9,20012100210902E+018",9,2,61,0,2020,1,13,3,3,5,3,0,0,1,0,0,1,0,734230.5951,5382240.3231,12.174058449,48.549475677,0,2,#fc8d62,car
263,23683,"9,20012500147302E+018",9,1,82,137,2020,1,13,7,3,2,6,0,0,1,0,0,0,0,713237.7137,5304596926,11.850959405,47.859294336,0,2,#fc8d62,car
264,23685,"9,20012500717004E+018",9,7,72,202,2020,1,11,7,3,2,2,0,0,1,0,0,0,0,636105.3004,5359681.2414,10.837995724,48.375610127,0,2,#fc8d62,car
265,23696,"9,20012200717302E+018",9,7,72,186,2020,1,7,4,3,2,6,2,0,1,0,0,0,0,638637615,5343234122,10.866771829,48.227167677,1,2,#fc8d62,car
266,23697,"9,20012300730303E+018",9,7,73,182,2020,1,15,5,3,5,3,0,0,1,0,0,0,0,624590.2108,5380547.2319,10.688783317,48.56562737,0,2,#fc8d62,car
267,23699,"9,20012100141302E+018",9,1,63,0,2020,1,18,3,3,0,1,2,0,0,0,1,0,0,734449.8921,5304420.2496,12.134048743,47.850319342,1,4,#e78ac3,marker
268,23700,"9,20012500131502E+018",9,1,85,158,2020,1,10,7,3,3,1,0,1,0,0,0,0,1,666649.4817,5381245.8655,11.258760622,48.562138588,1,1,#66c2a5,bicycle
269,23702,"9,20012100141302E+018",9,1,63,0,2020,1,10,3,3,8,3,0,0,1,0,0,0,0,732767.3702,5307599.9845,12.113303619,47.879497849,0,2,#fc8d62,car
270,23703,"9,20012100710106E+018",9,7,71,112,2020,1,12,3,3,2,2,0,0,1,0,0,0,0,646315.0196,5368539.1974,10.978877006,48.452968852,0,2,#fc8d62,car
271,23704,"9,20012200712503E+018",9,7,72,151,2020,1,21,4,2,9,1,2,0,1,0,0,0,0,632003.5071,5342438.2899,10.777240686,48.221426555,1,2,#fc8d62,car
272,23707,"9,20012100141302E+018",9,1,63,0,2020,1,9,3,3,5,2,0,0,1,0,0,0,0,734559.6371,5304276.1283,12.135435387,47.848984532,1,2,#fc8d62,car
273,23708,"9,20012100140703E+018",9,1,82,133,2020,1,11,3,2,8,1,0,0,1,0,0,0,0,708013.8628,5306393.8551,11.782068158,47.877155213,0,2,#fc8d62,car
274,23709,"9,20012200712502E+018",9,7,72,200,2020,1,7,4,3,3,6,0,1,0,0,0,0,1,630029.2832,5337352.2862,10.749115456,48.176097508,0,1,#66c2a5,bicycle
275,23716,"9,20012300712302E+018",9,7,72,184,2020,1,12,5,3,2,6,0,0,1,0,0,0,0,634099.1266,5359081.6217,10.810726843,48.370647829,0,2,#fc8d62,car
276,23719,"9,20012500110902E+018",9,1,78,142,2020,1,15,7,3,8,1,0,0,1,0,0,0,0,713629.2431,5378611.4344,11.893418394,48.524225286,0,2,#fc8d62,car
277,23722,"9,20012100121501E+018",9,1,81,130,2020,1,11,3,3,2,6,0,0,1,0,0,0,1,641931.3054,5324221.5734,10.904759107,48.055478933,0,2,#fc8d62,car
278,23725,"9,20012300141302E+018",9,1,87,163,2020,1,8,5,3,8,1,0,0,1,0,0,0,0,735814.8798,5308877.0703,12.154698372,47.889859049,1,2,#fc8d62,car
279,23727,"9,20012100120901E+018",9,1,79,123,2020,1,10,3,3,5,2,0,1,1,0,0,0,0,675947.3975,5333555.0504,11.364747503,48.130909947,0,1,#66c2a5,bicycle
280,23728,"9,20012100117503E+018",9,1,84,130,2020,1,12,3,3,3,6,0,0,1,0,0,0,0,696950402,5342755.6298,11.650994654,48.207446561,0,2,#fc8d62,car
281,23733,"9,20012100117501E+018",9,1,75,132,2020,1,23,3,3,3,6,2,0,1,0,0,0,0,707448053,5336695.6551,11.789167962,48.149646858,0,2,#fc8d62,car
282,23736,"9,20012100117007E+018",9,1,62,0,2020,1,6,3,3,5,6,1,0,1,0,0,1,0,694692.1178,5342194.8198,11.620373574,48.203102932,0,2,#fc8d62,car
283,23738,"9,20012100117001E+018",9,1,78,150,2020,1,11,3,3,2,6,0,0,0,0,0,1,0,691448.5645,5370806.4331,11.589762373,48.461236435,0,5,#a6d854,bus
284,23740,"9,20012100117001E+018",9,1,62,0,2020,1,7,3,3,2,6,1,0,1,0,0,1,1,684726.0594,5342527.2898,11.486519132,48.209069323,0,2,#fc8d62,car
285,23744,"9,20012400121302E+018",9,1,88,124,2020,1,8,6,3,0,1,0,0,1,0,1,0,0,662703.6341,5318517.3591,11.181167619,47.999236617,2,2,#fc8d62,car
286,23745,"9,20012100111103E+018",9,1,78,120,2020,1,4,3,3,5,3,2,0,1,0,0,0,0,694971.9602,5352927.5576,11.629079202,48.299475688,0,2,#fc8d62,car
287,23747,"9,20012100110103E+018",9,1,77,139,2020,1,17,3,3,1,6,2,0,1,0,0,0,0,732097047,5359564091,12.132626199,48.346568785,0,2,#fc8d62,car
288,23749,"9,20012500858202E+018",9,1,62,0,2020,1,11,7,3,1,7,0,0,1,0,0,0,0,680233.4841,5338526236,11.424405335,48.174396148,0,2,#fc8d62,car
289,23750,"9,20012400710702E+018",9,7,61,0,2020,1,10,6,3,3,7,0,0,1,0,0,0,0,643360.0232,5360660.3812,10.936242352,48.382807538,0,2,#fc8d62,car
290,23752,"9,20012000858203E+018",9,1,62,0,2020,1,19,2,3,2,6,2,0,1,0,0,0,0,685103.1709,5328938.1681,11.485681399,48.086814218,1,2,#fc8d62,car
291,23755,"9,20012000858201E+018",9,1,62,0,2020,1,19,2,3,2,6,2,0,1,0,0,0,0,682876.5527,5335922.6336,11.458805382,48.150238259,0,2,#fc8d62,car
292,23761,"9,20012000852404E+018",9,1,62,0,2020,1,15,2,3,3,6,0,0,1,0,0,0,0,697283241,5331211282,11.650117661,48.103590831,1,2,#fc8d62,car
293,23764,"9,20012300858203E+018",9,1,62,0,2020,1,17,5,3,5,3,1,1,1,0,0,0,0,694550.9255,5334730.2618,11.615059939,48.1360583,0,1,#66c2a5,bicycle
294,23773,"9,20012400161302E+018",9,1,90,115,2020,1,19,6,3,1,5,2,0,1,0,0,0,0,670883.0008,5303767.9727,11.284878297,47.864504318,1,2,#fc8d62,car
295,23777,"9,20012300717302E+018",9,7,61,0,2020,1,5,5,3,8,1,2,0,1,0,0,0,0,642695.4382,5363509.4829,10.928239812,48.408575817,1,2,#fc8d62,car
296,23780,"9,20012500117002E+018",9,1,84,119,2020,1,15,7,3,2,6,0,0,1,0,0,0,0,696440.9036,5348890.4005,11.64698863,48.262738934,0,2,#fc8d62,car
297,23789,"9,20012100712301E+018",9,7,72,147,2020,1,23,3,3,9,1,2,0,1,0,0,0,0,638690.9883,5368629.4165,10.875852731,48.455506543,0,2,#fc8d62,car
298,23798,"9,20012400857103E+018",9,1,62,0,2020,1,16,6,3,3,6,1,0,1,0,0,0,0,688424432,5334970.0866,11.532901472,48.140057384,1,2,#fc8d62,car
299,23799,"9,20012000730302E+018",9,7,73,116,2020,1,13,2,3,5,3,0,0,1,0,0,0,0,621705.3565,5380171.3218,10.649587102,48.562813761,0,2,#fc8d62,car
300,23805,"9,20012400121502E+018",9,1,81,128,2020,1,14,6,3,5,3,0,1,1,0,0,0,0,638513.0837,5327203.1471,10.859877052,48.083041409,0,1,#66c2a5,bicycle
301,23806,"9,20012000717302E+018",9,7,61,0,2020,1,17,2,3,1,6,2,0,1,0,0,0,0,637782.5746,5361242887,10.861145676,48.389288176,1,2,#fc8d62,car
