OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,ULICHTVERH,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
71848,"9,17E+18",9,1,84,121,2017,1,20,4,2,8,1,0,1,0,0,0,2,1,702998.5503,5330378.8086,11.726406999,48.094314243,2,#fc8d62,car
71860,"9,17E+18",9,7,61,0,2017,1,7,4,3,2,6,0,1,0,0,0,0,1,639468.5495,5356394.5819,10.882299099,48.345322886,2,#fc8d62,car
71861,"9,17E+18",9,7,72,131,2017,1,14,4,3,9,1,0,0,0,0,1,0,0,620592.4777,5356873.5812,10.627795829,48.353516533,6,#ffd92f,circle
71915,"9,17E+18",9,1,73,130,2017,1,5,4,3,2,6,0,1,0,0,0,2,2,679317.7751,5310490.6991,11.400352858,47.922639058,2,#fc8d62,car
71916,"9,17E+18",9,1,73,147,2017,1,9,4,3,5,3,0,1,0,0,0,0,1,680556.2675,5307918.9131,11.415839302,47.899172866,2,#fc8d62,car
71921,"9,17E+18",9,1,63,0,2017,1,13,4,3,5,3,0,1,0,0,1,0,1,733743.1386,5303744.6246,12.124250736,47.844506869,2,#fc8d62,car
71922,"9,17E+18",9,1,63,0,2017,1,8,4,3,5,2,0,1,0,0,0,0,2,734281.6071,5304538.7739,12.131866815,47.851445512,2,#fc8d62,car
71923,"9,17E+18",9,1,63,0,2017,1,9,4,3,8,1,0,1,0,0,0,0,1,728969841.0,5300655891.0,12.058912259,47.818473383,2,#fc8d62,car
71932,"9,17E+18",9,1,81,145,2017,1,18,4,2,4,1,0,1,0,0,0,2,2,647007.3837,5328862.4675,10.974436907,48.096059345,2,#fc8d62,car
71933,"9,17E+18",9,1,88,144,2017,1,8,4,3,5,2,0,1,0,0,0,0,1,665829.1891,5328298.6168,11.226824401,48.086370353,2,#fc8d62,car
71934,"9,17E+18",9,1,77,117,2017,1,11,4,3,4,1,0,1,0,0,0,0,1,714428.4854,5350445.6343,11.88984815,48.270881735,2,#fc8d62,car
71935,"9,17E+18",9,1,78,145,2017,1,15,4,3,2,1,0,1,0,0,0,0,0,697395606.0,5354452363.0,11.662437317,48.312427688,2,#fc8d62,car
71936,"9,17E+18",9,1,77,131,2017,1,10,4,3,5,3,0,1,0,0,0,0,1,711175.5009,5348179.3382,11.844933208,48.251610385,2,#fc8d62,car
71937,"9,17E+18",9,1,77,130,2017,1,11,4,3,2,6,0,1,0,0,0,0,1,712666.1006,5352119.1696,11.8669695,48.286513383,2,#fc8d62,car
71938,"9,17E+18",9,1,75,124,2017,1,15,4,3,5,2,0,1,0,0,0,0,1,712626.0991,5329405.3395,11.855064166,48.082427835,2,#fc8d62,car
71939,"9,17E+18",9,1,84,130,2017,1,8,3,3,3,6,1,1,0,0,0,0,1,698411.2177,5345210.3698,11.671783912,48.229052557,1,#66c2a5,bicycle
71940,"9,17E+18",9,1,62,0,2017,1,19,3,3,7,1,0,1,0,0,0,2,0,694517.9215,5335004.0054,11.614741803,48.138528685,2,#fc8d62,car
71941,"9,17E+18",9,1,62,0,2017,1,11,3,3,5,7,0,1,0,0,1,0,1,688302.4424,5333978.5759,11.530824996,48.131181615,2,#fc8d62,car
71942,"9,17E+18",9,1,84,112,2017,1,19,3,3,4,2,0,1,0,0,0,2,0,702432.1809,5337558.1904,11.72221908,48.159014299,2,#fc8d62,car
71943,"9,17E+18",9,1,62,0,2017,1,19,3,3,3,6,0,1,0,0,0,2,1,685995.0966,5335266.3125,11.500406901,48.143434742,2,#fc8d62,car
71944,"9,17E+18",9,7,78,216,2017,1,8,3,1,6,4,0,1,1,0,1,0,0,624723.79,5320854.6448,10.672957412,48.028794947,2,#fc8d62,car
71947,"9,17E+18",9,7,78,203,2017,1,14,3,3,5,3,0,1,0,0,0,0,0,622610508.0,5326370.7398,10.646204444,48.078812533,2,#fc8d62,car
71949,"9,17E+18",9,7,71,130,2017,1,11,3,3,2,6,0,1,0,0,0,0,0,644438.6747,5363122.1956,10.951648699,48.404696518,2,#fc8d62,car
71950,"9,17E+18",9,7,71,130,2017,1,11,3,3,2,6,0,1,0,0,0,0,0,644380662.0,5363135671.0,10.950869943,48.40483097,2,#fc8d62,car
71951,"9,17E+18",9,7,71,130,2017,1,17,3,3,5,2,0,1,0,0,0,2,1,644696.3945,5363210.1959,10.955159228,48.405428651,2,#fc8d62,car
71952,"9,17E+18",9,7,61,0,2017,1,19,3,3,2,6,0,1,0,0,0,2,2,640862.2574,5360467.7278,10.902462083,48.381637948,2,#fc8d62,car
71953,"9,17E+18",9,7,71,140,2017,1,0,3,3,8,1,0,1,0,0,0,2,1,651620.8568,5371419.5299,11.051634125,48.477609075,2,#fc8d62,car
71954,"9,17E+18",9,7,71,112,2017,1,16,3,3,2,2,0,1,0,0,0,0,0,646491698.0,5369160394.0,10.981482469,48.458512981,2,#fc8d62,car
71989,"9,17E+18",9,1,83,119,2017,1,8,3,3,1,6,0,1,0,0,0,0,1,737849957.0,5339673362.0,12.198971608,48.165756951,2,#fc8d62,car
71994,"9,17E+18",9,1,87,124,2017,1,11,3,2,9,1,0,1,0,0,0,0,0,735727.8819,5329562.2406,12.16488634,48.075716692,2,#fc8d62,car
71995,"9,17E+18",9,1,87,130,2017,1,15,3,3,2,6,0,1,0,0,0,0,2,714719.3809,5307035.2171,11.871954761,47.880711651,2,#fc8d62,car
71996,"9,17E+18",9,1,87,150,2017,1,8,3,3,6,4,0,1,1,0,0,0,1,728770769.0,5303479.1581,12.057747799,47.843910195,2,#fc8d62,car
71997,"9,17E+18",9,1,79,142,2017,1,12,3,3,2,6,0,1,0,0,0,0,0,678448.5885,5341492.7327,11.401664133,48.20156563,2,#fc8d62,car
71998,"9,17E+18",9,1,77,117,2017,1,10,3,3,2,6,0,1,0,0,0,0,1,716056.0558,5352210.5476,11.912655628,48.286186655,2,#fc8d62,car
71999,"9,17E+18",9,1,62,0,2017,1,7,2,3,2,6,0,1,0,0,0,0,1,689414868.0,5339018645.0,11.548004222,48.176151918,2,#fc8d62,car
72000,"9,17E+18",9,1,62,0,2017,1,13,2,3,3,2,0,0,0,0,1,0,1,688299509.0,5340200.3345,11.533539361,48.187104522,6,#ffd92f,circle
72001,"9,17E+18",9,1,84,131,2017,1,15,2,3,2,6,0,1,0,0,0,0,2,705300.6058,5337167341.0,11.760557698,48.154582358,2,#fc8d62,car
72005,"9,17E+18",9,7,72,125,2017,1,0,2,3,1,1,0,1,0,0,0,2,2,635017.7316,5347247.3137,10.819335346,48.264036247,2,#fc8d62,car
72006,"9,17E+18",9,7,61,0,2017,1,8,2,3,5,3,1,1,0,0,0,0,1,640836788.0,5360481.3731,10.902122868,48.381766328,1,#66c2a5,bicycle
72026,"9,17E+18",9,7,61,0,2017,1,16,4,3,9,7,0,1,0,0,0,0,0,637387.2953,5357261.3082,10.854508286,48.353572521,2,#fc8d62,car
72027,"9,17E+18",9,7,71,130,2017,1,14,4,3,0,7,0,1,0,0,0,0,0,645096.8193,5362975.8589,10.960485529,48.403229618,2,#fc8d62,car
72028,"9,17E+18",9,7,72,148,2017,1,7,4,2,5,3,0,1,0,0,0,0,1,626534.7291,5353938.5791,10.707088364,48.325960342,2,#fc8d62,car
72029,"9,17E+18",9,7,71,146,2017,1,10,4,3,2,6,0,1,0,0,0,0,1,646320.7977,5348103.0673,10.971847786,48.26922083,2,#fc8d62,car
72030,"9,17E+18",9,7,61,0,2017,1,7,4,2,4,2,0,1,0,0,0,0,0,639369.0457,5360885.7048,10.882445028,48.385727923,2,#fc8d62,car
72071,"9,17E+18",9,1,73,118,2017,1,8,4,2,5,3,0,1,0,0,0,0,2,688182071.0,5303410.65,11.515808833,47.856458417,2,#fc8d62,car
72080,"9,17E+18",9,1,86,130,2017,1,11,4,2,9,1,0,1,0,0,0,0,1,683435.6017,5374102.9289,11.482923953,48.493252485,2,#fc8d62,car
72082,"9,17E+18",9,1,88,126,2017,1,15,4,3,0,6,0,1,0,0,0,0,0,661887.2369,5327831.4039,11.173753099,48.08318316,2,#fc8d62,car
72083,"9,17E+18",9,1,81,127,2017,1,19,4,3,3,6,0,1,0,0,1,2,0,635636.7099,5322988.7467,10.819938228,48.045761761,2,#fc8d62,car
72084,"9,17E+18",9,1,81,130,2017,1,18,4,3,4,1,0,1,0,0,0,2,2,642417.7136,5321718.5161,10.910450307,48.032862795,2,#fc8d62,car
72085,"9,17E+18",9,1,81,121,2017,1,4,4,3,8,1,0,1,0,0,0,2,2,636853608.0,5310013338.0,10.83212204,47.928819468,2,#fc8d62,car
72086,"9,17E+18",9,1,79,136,2017,1,12,4,3,8,1,0,1,0,0,0,0,2,660151.0071,5341334.6122,11.155536272,48.205023643,2,#fc8d62,car
72087,"9,17E+18",9,1,79,136,2017,1,20,4,1,4,6,0,1,0,0,1,2,2,658899.3597,5342514.9329,11.139144201,48.215949949,2,#fc8d62,car
72088,"9,17E+18",9,1,62,0,2017,1,14,4,3,0,1,0,0,0,0,1,0,2,694340.0809,5340376.7938,11.614808534,48.186871281,6,#ffd92f,circle
72089,"9,17E+18",9,1,62,0,2017,1,3,4,1,6,7,0,0,1,0,1,2,1,693724098.0,5340092.6122,11.606399928,48.18450532,3,#8da0cb,toilet
72090,"9,17E+18",9,1,78,130,2017,1,13,4,3,2,6,0,1,0,0,0,0,1,702320.4968,5357324.9334,11.730164377,48.336685799,2,#fc8d62,car
72091,"9,17E+18",9,1,75,111,2017,1,22,4,2,9,1,0,1,0,0,0,2,2,712880.7391,5339410.6763,11.863476348,48.172248406,2,#fc8d62,car
72092,"9,17E+18",9,1,78,130,2017,1,6,4,3,5,3,0,1,0,0,1,1,2,700977185.0,5354138.7,11.710539952,48.308481036,2,#fc8d62,car
72093,"9,17E+18",9,1,78,137,2017,1,23,4,2,8,1,0,1,0,0,0,2,2,694096647.0,5365971.5042,11.623304907,48.416973405,2,#fc8d62,car
72094,"9,17E+18",9,1,77,133,2017,1,13,4,3,9,1,0,1,0,0,0,0,2,713046653.0,5356083.2914,11.874093785,48.322004599,2,#fc8d62,car
72095,"9,17E+18",9,1,77,115,2017,1,7,4,3,8,1,0,1,0,0,0,0,2,730466.0505,5353127.8534,12.10712991,48.289346347,2,#fc8d62,car
72096,"9,17E+18",9,1,62,0,2017,1,7,3,3,2,6,0,1,0,0,0,2,2,684614633.0,5342788741.0,11.485134505,48.211451764,2,#fc8d62,car
72097,"9,17E+18",9,1,62,0,2017,1,5,3,2,6,4,0,1,0,0,1,2,1,688002.4325,5343849.1685,11.53116263,48.219988535,2,#fc8d62,car
72098,"9,17E+18",9,1,62,0,2017,1,14,3,3,1,7,0,1,0,0,0,0,1,697353.6551,5331352.2668,11.651127691,48.104836107,2,#fc8d62,car
72101,"9,17E+18",9,7,77,121,2017,1,15,3,3,5,3,0,1,0,0,0,0,1,628007.8861,5321929.6522,10.717309031,48.037812807,2,#fc8d62,car
72103,"9,17E+18",9,7,71,111,2017,1,9,3,3,2,6,0,1,0,0,0,0,0,657308.5798,5358787.9067,11.123804482,48.362649473,2,#fc8d62,car
72104,"9,17E+18",9,7,71,111,2017,1,7,3,2,3,6,0,0,0,0,1,0,1,658195.8242,5357517.2459,11.135296787,48.351004061,6,#ffd92f,circle
72105,"9,17E+18",9,7,61,0,2017,1,15,3,3,6,4,0,1,1,0,0,0,1,639214.9962,5360875.0614,10.880361935,48.385666238,2,#fc8d62,car
72139,"9,17E+18",9,2,74,134,2017,1,11,3,3,2,2,0,1,0,0,0,0,0,738979.9373,5375781758.0,12.234611474,48.489673715,2,#fc8d62,car
72146,"9,17E+18",9,1,63,0,2017,1,12,3,3,0,1,1,0,0,0,0,0,2,734129.9487,5304657.8393,12.129907009,47.852570448,1,#66c2a5,bicycle
72149,"9,17E+18",9,1,87,179,2017,1,7,3,3,4,1,0,1,0,0,0,0,2,728861989.0,5317094.8685,12.066188203,47.966207664,2,#fc8d62,car
72155,"9,17E+18",9,1,88,145,2017,1,7,3,3,8,7,0,0,0,0,1,0,0,663913.5792,5328060.5641,11.201029217,48.084725627,6,#ffd92f,circle
72156,"9,17E+18",9,1,79,134,2017,1,17,3,3,8,1,0,1,0,0,1,2,2,668705293.0,5344501.0746,11.271840032,48.231273774,2,#fc8d62,car
72157,"9,17E+18",9,1,79,130,2017,1,16,3,3,8,1,0,1,0,0,0,0,2,658046.6014,5336227.5626,11.125332828,48.159635132,2,#fc8d62,car
72158,"9,17E+18",9,1,78,120,2017,1,10,3,3,8,1,0,1,0,0,0,0,0,695191.8818,5355511.3202,11.633236731,48.322628653,2,#fc8d62,car
72159,"9,17E+18",9,1,77,115,2017,1,18,3,3,6,6,0,1,1,0,0,2,0,738735.13,5353524.8923,12.218657925,48.289848701,2,#fc8d62,car
72160,"9,17E+18",9,1,84,137,2017,1,10,2,3,5,3,0,1,0,0,0,0,1,706318.1624,5316869.9528,11.764432203,47.971849251,2,#fc8d62,car
72161,"9,17E+18",9,1,84,136,2017,1,15,2,3,6,4,0,1,1,0,0,0,0,697525.9988,5328070.2856,11.651922266,48.075286246,2,#fc8d62,car
72162,"9,17E+18",9,1,84,135,2017,1,16,2,1,5,3,0,1,0,0,1,1,2,687413.8455,5347469.0989,11.524847589,48.252698862,2,#fc8d62,car
72163,"9,17E+18",9,1,62,0,2017,1,18,2,3,3,6,0,1,0,0,1,2,1,693057.9871,5338855.8078,11.596885675,48.173592117,2,#fc8d62,car
72164,"9,17E+18",9,1,62,0,2017,1,6,2,3,1,6,0,1,0,0,1,2,2,696016.0364,5333811.9021,11.634309264,48.127355004,2,#fc8d62,car
72171,"9,17E+18",9,7,77,121,2017,1,15,2,3,2,6,0,1,0,0,0,0,2,627987.6646,5321422.1589,10.716886201,48.033252929,2,#fc8d62,car
72174,"9,17E+18",9,7,72,163,2017,1,6,2,3,3,6,0,1,0,0,0,0,2,638782.1111,5349002.2871,10.870607951,48.279003379,2,#fc8d62,car
72177,"9,17E+18",9,7,72,186,2017,1,15,2,3,4,1,0,1,0,0,0,0,2,637719.3258,5344063.0872,10.854683139,48.23482187,2,#fc8d62,car
72179,"9,17E+18",9,2,61,0,2017,1,15,5,3,3,2,0,1,0,1,0,0,0,732040.9351,5379926.8356,12.143144996,48.529507841,2,#fc8d62,car
72180,"9,17E+18",9,2,74,124,2017,1,8,5,3,2,6,0,1,0,0,0,0,0,722931.7903,5374727.2305,12.01716096,48.486096175,2,#fc8d62,car
72181,"9,17E+18",9,2,61,0,2017,1,10,5,3,2,6,0,1,0,0,0,0,0,731844.1506,5381154.7811,12.141166556,48.540610951,2,#fc8d62,car
72183,"9,17E+18",9,7,71,165,2017,1,16,2,3,9,1,0,1,0,0,0,0,2,658145.5265,5362565.7808,11.136517294,48.396404717,2,#fc8d62,car
72210,"9,17E+18",9,1,73,130,2017,1,9,5,3,2,6,0,1,0,0,0,0,1,679927.7114,5313095.3628,11.409598227,47.94588235,2,#fc8d62,car
72222,"9,17E+18",9,1,82,133,2017,1,12,5,3,3,6,0,1,0,0,1,0,0,704469.7444,5307679.5842,11.735332621,47.889848423,2,#fc8d62,car
72224,"9,17E+18",9,1,63,0,2017,1,15,5,3,5,3,0,1,0,0,0,0,0,733952.9146,5304238.2999,12.127317184,47.848865761,2,#fc8d62,car
72225,"9,17E+18",9,1,88,139,2017,1,11,2,2,8,7,0,1,0,0,0,0,1,679509.0918,5320366.3237,11.407035166,48.011360508,2,#fc8d62,car
72233,"9,17E+18",9,1,87,130,2017,1,16,2,3,4,1,0,1,0,0,1,0,2,711515.63,5308937.3745,11.830089691,47.898868471,2,#fc8d62,car
72235,"9,17E+18",9,1,86,151,2017,1,7,2,2,8,1,0,1,0,0,0,0,2,681355.8821,5375632.7786,11.455465053,48.507606544,2,#fc8d62,car
72239,"9,17E+18",9,1,74,135,2017,1,14,2,3,2,6,0,1,0,0,0,0,1,663523.9378,5353018.2606,11.205414545,48.309201214,2,#fc8d62,car
72240,"9,17E+18",9,1,88,141,2017,1,5,2,3,4,6,0,1,0,0,0,2,1,668998.5962,5313115344.0,11.263365002,47.949038644,2,#fc8d62,car
72241,"9,17E+18",9,1,88,139,2017,1,14,2,3,5,3,0,1,0,0,0,0,1,674171081.0,5318216547.0,11.334647688,47.993511648,2,#fc8d62,car
72243,"9,17E+18",9,1,81,130,2017,1,7,2,3,6,4,0,1,1,0,0,0,2,640173379.0,5324025.8792,10.881116367,48.054107799,2,#fc8d62,car
72244,"9,17E+18",9,1,81,127,2017,1,15,2,3,8,1,0,1,0,0,0,0,2,636455.2917,5326373.4431,10.831995909,48.076024139,2,#fc8d62,car
72247,"9,17E+18",9,1,88,126,2017,1,15,2,2,4,1,0,1,0,0,0,0,2,659670.5473,5325295.3919,11.143062713,48.060941511,2,#fc8d62,car
72248,"9,17E+18",9,1,88,117,2017,1,11,2,2,5,2,0,1,0,0,0,0,1,665946.8278,5315977235.0,11.223629899,47.975566326,2,#fc8d62,car
72249,"9,17E+18",9,1,79,147,2017,1,20,2,3,0,1,1,0,0,0,0,2,2,663683.3355,5332091.3947,11.199486052,48.121023538,1,#66c2a5,bicycle
72250,"9,17E+18",9,1,79,149,2017,1,9,2,2,8,1,0,1,0,0,0,0,2,655919.4734,5330213.5196,11.094547099,48.10608836,2,#fc8d62,car
72251,"9,17E+18",9,1,62,0,2017,1,1,2,3,2,6,0,1,0,0,1,2,2,698526.5557,5335122459.0,11.668621721,48.138355295,2,#fc8d62,car
72252,"9,17E+18",9,1,78,120,2017,1,5,2,3,5,3,0,1,0,0,0,2,1,694954159.0,5352917.2136,11.628834649,48.299388209,2,#fc8d62,car
72253,"9,17E+18",9,1,78,157,2017,1,7,2,3,5,2,0,1,0,0,0,0,0,704567.6705,5370727.6903,11.766980103,48.456400734,2,#fc8d62,car
72254,"9,17E+18",9,1,77,117,2017,1,6,2,3,4,6,0,1,0,0,1,2,1,714135.2541,5350047.2578,11.885699785,48.26740138,2,#fc8d62,car
72255,"9,17E+18",9,1,62,0,2017,1,21,1,3,1,5,0,1,0,1,0,2,2,687549511.0,5331575627.0,11.519658525,48.109805534,2,#fc8d62,car
72256,"9,17E+18",9,1,62,0,2017,1,9,1,3,8,1,0,1,0,0,0,0,2,694344.9835,5331803.2815,11.610960336,48.10981459,2,#fc8d62,car
72257,"9,17E+18",9,1,62,0,2017,1,20,1,2,6,4,0,1,1,0,0,2,1,692107194.0,5341891.7029,11.585482743,48.201166015,2,#fc8d62,car
72258,"9,17E+18",9,1,62,0,2017,1,20,1,3,4,2,0,1,0,0,0,2,1,693834.1371,5331644.7946,11.604032633,48.108545812,2,#fc8d62,car
72259,"9,17E+18",9,1,62,0,2017,1,4,1,2,8,1,0,1,0,0,0,2,2,677817.6137,5339169.4297,11.392207026,48.180858414,2,#fc8d62,car
72260,"9,17E+18",9,1,62,0,2017,1,0,1,3,3,6,0,1,0,0,0,2,1,692157.6952,5331284.9203,11.581372474,48.105819229,2,#fc8d62,car
72261,"9,17E+18",9,7,77,121,2017,1,16,1,3,3,1,0,1,0,0,0,1,2,628426.0916,5320631.5057,10.722527684,48.026054507,2,#fc8d62,car
72262,"9,17E+18",9,1,81,146,2017,1,9,5,3,2,6,0,1,0,0,0,0,0,651070.7117,5326022.2644,11.027971502,48.069571531,2,#fc8d62,car
72263,"9,17E+18",9,7,71,129,2017,1,16,5,3,3,6,0,1,0,0,0,1,0,660005.2659,5356028.7785,11.159136825,48.337166555,2,#fc8d62,car
72264,"9,17E+18",9,1,88,145,2017,1,11,5,3,9,1,0,1,0,0,0,0,0,662617.5978,5327992.1611,11.183613909,48.084442567,2,#fc8d62,car
72267,"9,17E+18",9,1,74,113,2017,1,22,5,3,0,3,0,1,0,0,0,2,0,670465.6044,5347933.8868,11.296907385,48.261662592,2,#fc8d62,car
72272,"9,17E+18",9,7,77,145,2017,1,16,1,3,6,6,0,1,1,0,0,1,2,632367.5935,5327331.5465,10.777440719,48.085501795,2,#fc8d62,car
72273,"9,17E+18",9,7,73,125,2017,1,2,1,3,9,1,0,1,0,0,0,2,2,614037617.0,5384421.28,10.546865889,48.602475423,2,#fc8d62,car
72274,"9,17E+18",9,7,61,0,2017,1,16,1,3,8,1,0,1,0,0,0,0,2,638972.0396,5361129.2823,10.877166272,48.388005702,2,#fc8d62,car
72275,"9,17E+18",9,7,71,113,2017,1,12,1,3,4,1,0,1,0,0,0,0,2,654917.2271,5365492.1425,11.094014547,48.423515652,2,#fc8d62,car
72276,"9,17E+18",9,7,71,144,2017,1,20,1,3,8,7,0,1,0,0,0,2,1,661058.8013,5372424.1605,11.179635921,48.484294089,2,#fc8d62,car
72286,"9,17E+18",9,1,62,0,2017,1,8,5,3,2,7,0,1,0,0,1,0,0,684356.4035,5333017.6362,11.477425675,48.123699356,2,#fc8d62,car
72287,"9,17E+18",9,1,74,113,2017,1,7,5,3,2,6,0,1,0,0,0,0,0,670066.1914,5348447.0226,11.291736354,48.266382799,2,#fc8d62,car
72295,"9,17E+18",9,1,74,113,2017,1,9,5,3,2,6,0,1,0,0,0,0,0,671586.0965,5346885.1355,11.311567271,48.251932429,2,#fc8d62,car
72298,"9,17E+18",9,1,84,147,2017,1,17,5,3,2,6,0,1,0,0,0,2,0,698479.0348,5341851.9266,11.671124656,48.198848821,2,#fc8d62,car
72312,"9,17E+18",9,1,73,126,2017,1,17,1,3,9,1,0,1,0,0,0,2,1,683904.3434,5305936.1045,11.459749513,47.880398441,2,#fc8d62,car
72317,"9,17E+18",9,1,87,163,2017,1,15,1,3,8,1,0,1,0,0,0,0,1,735921.5721,5309320754.0,12.156365895,47.893805767,2,#fc8d62,car
72319,"9,17E+18",9,1,87,179,2017,1,19,1,3,9,1,0,1,0,0,0,2,2,725229.91,5312139.3916,12.015004921,47.922971777,2,#fc8d62,car
72320,"9,17E+18",9,1,86,152,2017,1,15,1,3,2,6,0,1,0,0,0,0,1,690859.6846,5377824.0064,11.585011035,48.524484072,2,#fc8d62,car
72321,"9,17E+18",9,1,85,158,2017,1,15,1,3,8,1,0,1,0,0,0,0,2,669732.6294,5382173.6741,11.300893193,48.569651595,2,#fc8d62,car
72322,"9,17E+18",9,1,86,143,2017,1,16,1,3,2,6,0,1,0,0,0,2,2,683251.0248,5378270.6004,11.482258155,48.530765095,2,#fc8d62,car
72323,"9,17E+18",9,1,81,140,2017,1,7,1,3,9,1,0,1,0,0,0,0,2,643110195.0,5324324263.0,10.920605325,48.056139015,2,#fc8d62,car
72324,"9,17E+18",9,1,79,126,2017,1,9,1,3,2,6,0,1,0,0,1,0,2,677441.9058,5339514.9077,11.387301408,48.18406898,2,#fc8d62,car
72325,"9,17E+18",9,1,78,124,2017,1,14,5,3,2,6,0,1,0,0,0,0,0,701625.1039,5358475.5791,11.721342349,48.34724831,2,#fc8d62,car
72326,"9,17E+18",9,1,79,130,2017,1,15,1,3,9,1,0,1,0,0,0,0,2,656796.8931,5335164.3516,11.108147421,48.150385389,2,#fc8d62,car
72327,"9,17E+18",9,1,74,118,2017,1,15,1,3,6,1,0,1,1,0,0,0,2,668491.9752,5352739.4595,11.272252198,48.305391023,2,#fc8d62,car
72328,"9,17E+18",9,1,74,141,2017,1,9,1,3,0,1,0,1,0,0,0,0,2,678673421.0,5354305.3571,11.410097836,48.316672887,2,#fc8d62,car
72329,"9,17E+18",9,1,84,148,2017,1,15,7,2,4,6,0,1,0,0,0,0,1,697238.2241,5326607.8581,11.647388322,48.062231801,2,#fc8d62,car
72330,"9,17E+18",9,1,75,135,2017,1,10,5,3,2,6,0,1,0,0,0,0,0,709058.0557,5339051.8461,11.81194553,48.170292735,2,#fc8d62,car
72333,"9,17E+18",9,1,78,120,2017,1,14,5,3,5,3,0,1,0,0,0,0,0,694405093.0,5353187.8744,11.621563538,48.301989639,2,#fc8d62,car
72338,"9,17E+18",9,7,77,172,2017,1,16,7,2,8,1,0,1,0,0,0,1,2,626734.9466,5303717.2194,10.694872935,47.874276839,2,#fc8d62,car
72341,"9,17E+18",9,1,78,157,2017,1,7,5,3,9,1,0,1,0,0,0,0,2,704600.6961,5371323.0909,11.767717317,48.461740243,2,#fc8d62,car
72342,"9,17E+18",9,7,73,125,2017,1,15,7,3,4,1,0,1,0,0,0,0,2,614237.1799,5384467456.0,10.549584539,48.602854295,2,#fc8d62,car
72343,"9,17E+18",9,7,72,200,2017,1,14,7,3,5,3,0,1,0,0,0,0,1,631285079.0,5337534758.0,10.766056133,48.177480182,2,#fc8d62,car
72344,"9,17E+18",9,7,71,146,2017,1,18,7,3,5,3,0,1,0,0,0,2,2,647291.5536,5348589.0788,10.985091068,48.273365723,2,#fc8d62,car
72345,"9,17E+18",9,7,71,130,2017,1,6,7,3,6,4,0,1,1,0,0,2,1,647047662.0,5357470731.0,10.984902231,48.353279981,2,#fc8d62,car
72346,"9,17E+18",9,7,61,0,2017,1,5,7,3,8,1,0,1,0,0,0,2,2,641190.9031,5360716.6838,10.906981809,48.383802994,2,#fc8d62,car
72360,"9,17E+18",9,1,77,119,2017,1,5,5,3,9,1,0,1,0,0,0,2,2,723453428.0,5341155.3378,12.006409348,48.184294795,2,#fc8d62,car
72361,"9,17E+18",9,1,62,0,2017,1,7,4,3,5,2,0,1,0,0,0,0,0,688612.6778,5331722.5978,11.53399232,48.110812612,2,#fc8d62,car
72364,"9,17E+18",9,1,84,149,2017,1,10,4,3,1,6,0,1,0,0,0,0,2,690394.3782,5351691.2549,11.566861041,48.289758124,2,#fc8d62,car
72366,"9,17E+18",9,1,62,0,2017,1,8,4,3,2,6,0,1,0,0,0,0,1,688871.3473,5340025.8213,11.541147923,48.185366232,2,#fc8d62,car
72387,"9,17E+18",9,1,90,138,2017,1,10,4,3,2,2,0,1,0,0,1,0,1,662752.4648,5307900.1278,11.177805438,47.903767378,2,#fc8d62,car
72389,"9,17E+18",9,1,73,126,2017,1,14,4,3,2,6,0,1,0,0,0,0,1,682756.2186,5307216.2491,11.44494949,47.892233698,2,#fc8d62,car
72391,"9,17E+18",9,1,83,126,2017,1,18,4,2,5,3,0,1,0,0,0,2,0,729883.43,5338011.6503,12.091092318,48.153758793,2,#fc8d62,car
72402,"9,17E+18",9,1,73,137,2017,1,13,3,3,9,1,0,1,0,0,0,0,2,677841.9652,5310169.2288,11.380482683,47.920160269,2,#fc8d62,car
72403,"9,17E+18",9,1,90,138,2017,1,16,3,3,9,1,0,1,0,0,0,0,0,663272.2023,5306451.4362,11.184206729,47.890610411,2,#fc8d62,car
72407,"9,17E+18",9,1,87,165,2017,1,18,3,3,3,6,0,1,0,0,1,2,0,729138.7422,5300297.6189,12.06097598,47.815194329,2,#fc8d62,car
72408,"9,17E+18",9,1,87,177,2017,1,18,3,3,3,2,1,1,0,0,0,2,1,736201.0256,5305702.3967,12.15812077,47.861196799,1,#66c2a5,bicycle
72412,"9,17E+18",9,1,88,121,2017,1,16,3,3,8,1,0,1,0,0,0,0,2,670405.5858,5329175.6664,11.28857804,48.093047983,2,#fc8d62,car
72413,"9,17E+18",9,1,88,121,2017,1,15,3,2,8,1,0,1,0,0,0,0,1,672055.3316,5329600.7113,11.310887135,48.096425769,2,#fc8d62,car
72414,"9,17E+18",9,1,62,0,2017,1,10,3,3,3,6,0,1,0,0,1,0,1,683333.0298,5342540.1487,11.467791831,48.209588777,2,#fc8d62,car
72415,"9,17E+18",9,1,88,118,2017,1,14,3,3,9,1,0,1,0,0,0,0,2,671227.5147,5310531.1344,11.292164263,47.925214439,2,#fc8d62,car
72416,"9,17E+18",9,1,79,123,2017,1,14,3,2,2,6,0,0,0,0,1,0,1,674023207.0,5331929674.0,11.338245086,48.116827665,6,#ffd92f,circle
