ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
9,2,61,0,2018,7,17,5,3,5,3,0,0,1,0,0,0,0,0,731737.3139,5381908.1137,12.140140334,48.547417454,2,#fc8d62,car
9,1,62,0,2018,7,13,5,3,3,2,0,1,1,0,0,0,0,0,689726646.0,5333346717.0,11.549665709,48.125079494,1,#66c2a5,bicycle
9,1,62,0,2018,7,12,5,2,5,3,0,1,0,0,0,0,0,0,694165.3627,5334606.4644,11.609826545,48.135063408,1,#66c2a5,bicycle
9,1,62,0,2018,7,10,5,3,6,4,0,0,1,1,0,0,0,0,690578.4247,5335039.5572,11.561857823,48.140040291,2,#fc8d62,car
9,1,90,157,2018,7,12,5,2,0,3,0,0,1,0,0,0,1,0,660137.7642,5300756.3514,11.140195861,47.840195033,2,#fc8d62,car
9,1,62,0,2018,7,11,5,3,4,6,0,1,0,0,0,0,1,0,688039.8652,5343568.0335,11.53154143,48.217450587,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,5,3,2,6,0,0,1,0,1,0,0,0,693432.5647,5340351.1111,11.602599487,48.186917434,2,#fc8d62,car
9,1,62,0,2018,7,19,5,3,5,3,0,0,1,0,0,0,0,0,686086.4953,5337617.7433,11.502662625,48.164543513,2,#fc8d62,car
9,1,62,0,2018,7,7,5,3,3,6,0,1,0,0,0,0,0,0,689631.3281,5337316.2439,11.550153852,48.160786186,1,#66c2a5,bicycle
9,1,62,0,2018,7,16,5,3,3,2,0,0,1,0,1,0,0,0,691480.4263,5332888895.0,11.573003929,48.120439566,2,#fc8d62,car
9,1,62,0,2018,7,18,5,3,5,3,0,1,1,0,0,0,0,0,688256.5962,5333770.6177,11.53011756,48.129326007,1,#66c2a5,bicycle
9,1,62,0,2018,7,10,5,3,1,7,0,1,1,0,0,0,0,0,690754.4131,5336625.2046,11.564931583,48.154239249,1,#66c2a5,bicycle
9,1,88,137,2018,7,17,4,3,0,1,0,0,0,0,1,0,0,0,671679.4878,5315140.3481,11.300048244,47.966530479,4,#e78ac3,marker
9,1,88,139,2018,7,17,4,3,0,1,0,1,0,0,0,0,0,0,674823774.0,5319689123.0,11.343988962,48.006571504,1,#66c2a5,bicycle
9,1,81,130,2018,7,19,4,3,0,7,0,1,0,1,0,0,0,0,638946.1174,5324871.0753,10.864930244,48.061976484,1,#66c2a5,bicycle
9,1,79,128,2018,7,2,4,2,9,1,2,1,0,0,0,0,0,0,656107.4696,5343152.3081,11.101820204,48.222373432,1,#66c2a5,bicycle
9,1,79,131,2018,7,15,4,2,0,1,0,1,0,0,0,0,0,0,658433.2854,5332247.2818,11.129048073,48.12375322,1,#66c2a5,bicycle
9,1,74,115,2018,7,12,4,3,0,1,0,1,0,0,0,0,0,0,680206869.0,5347538309.0,11.427876692,48.255411193,1,#66c2a5,bicycle
9,7,72,147,2018,7,14,5,3,2,6,0,0,1,0,0,1,0,0,638186.6015,5366549.8139,10.868348236,48.43691836,2,#fc8d62,car
9,1,74,126,2018,7,9,4,3,0,1,0,1,0,0,0,0,0,0,683030.0714,5343672.9046,11.46420653,48.219858007,1,#66c2a5,bicycle
9,7,72,171,2018,7,17,5,1,5,3,0,0,1,0,1,0,0,0,637784445.0,5371242.7481,10.864458986,48.479203956,2,#fc8d62,car
9,1,78,124,2018,7,11,4,3,0,1,0,0,1,0,1,0,0,0,703061.0481,5364792.1337,11.743750869,48.403550726,2,#fc8d62,car
9,1,62,0,2018,7,17,3,3,1,3,0,1,1,0,0,0,0,0,687882388.0,5330245.3192,11.523540389,48.097750248,1,#66c2a5,bicycle
9,7,71,145,2018,7,13,5,3,8,1,0,0,1,0,0,0,0,0,645063.8064,5346223.6012,10.954274115,48.252610692,2,#fc8d62,car
9,1,62,0,2018,7,19,3,3,5,3,0,1,1,0,0,0,0,0,694194.4951,5334571.2988,11.61020167,48.134738464,1,#66c2a5,bicycle
9,7,61,0,2018,7,8,5,3,2,6,0,0,1,0,0,0,0,0,638683783.0,5360393856.0,10.873032074,48.381456366,2,#fc8d62,car
9,7,61,0,2018,7,23,5,3,0,1,2,1,0,0,0,0,0,0,638631.6494,5356090.1866,10.870910178,48.342770039,1,#66c2a5,bicycle
9,1,62,0,2018,7,11,3,3,6,4,0,0,1,1,0,0,0,0,691162903.0,5331813.4,11.568259578,48.110868473,2,#fc8d62,car
9,7,61,0,2018,7,10,5,3,3,6,0,1,0,0,0,0,1,0,640256.0429,5358573.0948,10.893647282,48.364737082,1,#66c2a5,bicycle
9,1,62,0,2018,7,16,3,3,5,2,0,1,1,0,0,0,0,0,687368.3268,5339013.3627,11.520499663,48.17671114,1,#66c2a5,bicycle
9,1,62,0,2018,7,10,3,3,5,2,0,1,1,0,0,0,0,0,693934.76,5331205931.0,11.605183508,48.104570808,1,#66c2a5,bicycle
9,1,62,0,2018,7,21,3,3,3,6,2,1,0,0,0,0,0,0,690517.3905,5339758.6729,11.563151731,48.18247364,1,#66c2a5,bicycle
9,1,62,0,2018,7,17,3,3,4,2,0,1,1,0,0,0,0,0,691064.9716,5330102.2321,11.566179105,48.095517901,1,#66c2a5,bicycle
9,1,62,0,2018,7,18,3,3,0,7,0,0,0,0,0,0,1,0,691812.5059,5342959.4271,11.582003471,48.210851511,6,#ffd92f,circle
9,1,62,0,2018,7,15,3,3,5,3,0,1,1,0,0,0,0,0,687790.7567,5337532.9942,11.525522687,48.163280649,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,3,3,5,3,0,1,1,0,0,0,0,0,690698.7433,5337054.0599,11.564376008,48.158110461,1,#66c2a5,bicycle
9,1,62,0,2018,7,17,3,3,5,2,0,1,0,0,0,0,1,0,691464.3475,5340001865.0,11.575988007,48.184374745,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,3,3,0,6,0,0,0,0,1,0,0,0,697886.1736,5333774.7505,11.659397317,48.126442531,4,#e78ac3,marker
9,1,62,0,2018,7,6,3,3,3,7,0,1,0,0,0,0,1,0,693545.0014,5334996.2937,11.601674167,48.138756036,1,#66c2a5,bicycle
9,1,62,0,2018,7,10,3,3,5,3,0,1,1,0,0,0,0,0,690735164.0,5335751.4965,11.56428151,48.146392196,1,#66c2a5,bicycle
9,1,62,0,2018,7,16,3,3,3,6,0,1,1,0,0,0,0,0,690467.1035,5335650682.0,11.560636286,48.145566394,1,#66c2a5,bicycle
9,1,88,126,2018,7,15,3,2,0,1,0,1,0,0,0,0,0,0,660941.9556,5326050.1868,11.160398837,48.067408178,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,1,3,5,3,0,0,1,0,1,0,0,0,689060675.0,5333350.05,11.540726593,48.125307575,2,#fc8d62,car
9,1,62,0,2018,7,19,1,3,0,1,0,0,0,0,1,0,0,0,692198.1221,5337020.9223,11.584502381,48.157361219,4,#e78ac3,marker
9,1,62,0,2018,7,15,2,3,2,6,0,1,1,0,0,0,0,0,693507238.0,5331529221.0,11.599593231,48.107606454,1,#66c2a5,bicycle
9,7,61,0,2018,7,14,2,3,3,2,0,1,1,0,0,0,0,0,640120.8418,5357303.9666,10.891400284,48.353355471,1,#66c2a5,bicycle
9,7,72,147,2018,7,16,1,3,0,7,0,1,0,0,0,0,0,0,639103.3747,5367636.5662,10.881097417,48.446488179,1,#66c2a5,bicycle
9,7,71,146,2018,7,11,1,3,0,6,0,0,1,0,1,0,0,0,647763.5354,5347946.8155,10.991223666,48.267480974,2,#fc8d62,car
9,7,61,0,2018,7,13,1,3,1,1,0,0,1,0,1,0,0,0,638348834.0,5360216591.0,10.868452479,48.379935978,2,#fc8d62,car
9,7,61,0,2018,7,23,1,3,0,1,2,1,0,0,0,0,0,0,638902.0295,5357587.6351,10.875051149,48.356175427,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,2,2,4,6,0,1,0,0,0,0,0,0,691962.8067,5333665.9449,11.579829011,48.12727834,1,#66c2a5,bicycle
9,7,61,0,2018,7,13,1,3,2,1,0,1,0,0,0,0,0,0,639380.3614,5358681.9147,10.881867102,48.365909525,1,#66c2a5,bicycle
9,7,71,113,2018,7,18,1,2,4,6,0,0,1,0,1,0,0,0,654973.2132,5365274.9754,11.094690525,48.421549441,2,#fc8d62,car
9,1,62,0,2018,7,15,2,3,3,2,0,1,1,0,0,0,0,1,693618.8247,5334645.8845,11.602506175,48.135584213,1,#66c2a5,bicycle
9,7,71,113,2018,7,22,1,3,0,1,2,0,0,0,1,0,0,0,649519.1665,5367616.2132,11.021854989,48.443917309,4,#e78ac3,marker
9,1,62,0,2018,7,18,2,3,5,3,0,0,1,0,1,0,0,0,687418.6174,5339466.9334,11.521375524,48.180773087,2,#fc8d62,car
9,7,78,111,2018,7,8,2,2,5,3,0,0,1,0,1,0,0,0,625171.78,5324535927.0,10.680040343,48.061813978,2,#fc8d62,car
9,1,88,121,2018,7,21,3,3,8,7,2,1,0,0,0,0,0,0,670968.3067,5329991093.0,11.296455794,48.100227796,1,#66c2a5,bicycle
9,1,62,0,2018,7,16,2,3,0,7,0,1,0,0,0,0,0,0,684254.9496,5330913.9843,11.475154769,48.104819842,1,#66c2a5,bicycle
9,2,61,0,2018,7,14,1,3,2,6,0,0,1,0,1,0,0,0,732100.4665,5379443.8912,12.143681336,48.525147641,2,#fc8d62,car
9,1,62,0,2018,7,18,2,3,6,4,0,1,0,1,0,0,0,0,687466.0916,5335675.1688,11.520342333,48.146677908,1,#66c2a5,bicycle
9,1,73,137,2018,7,13,1,3,0,7,0,1,0,0,0,0,0,0,677603.1789,5308150.1189,11.37645766,47.902075516,1,#66c2a5,bicycle
9,7,72,125,2018,7,7,2,3,5,3,0,1,1,0,0,0,0,0,635921.8709,5348984.6897,10.832070549,48.279465648,1,#66c2a5,bicycle
9,1,62,0,2018,7,12,6,2,1,5,0,1,1,0,0,0,0,0,692325.2584,5336970.2933,11.586187301,48.15686774,1,#66c2a5,bicycle
9,1,62,0,2018,7,9,2,3,3,7,0,1,1,0,0,0,0,0,689684.7058,5333299.1868,11.549081516,48.124664787,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,6,2,4,2,0,0,1,0,1,0,0,0,691540894.0,5337033.23,11.575679407,48.157670138,2,#fc8d62,car
9,1,62,0,2018,7,10,6,3,5,2,0,1,1,0,0,0,0,0,693366.2762,5336115796.0,11.599782661,48.148872111,1,#66c2a5,bicycle
9,7,61,0,2018,7,8,2,3,0,1,0,1,0,0,0,0,0,0,640298.7467,5358753.5355,10.8942837,48.366350059,1,#66c2a5,bicycle
9,1,62,0,2018,7,0,6,3,8,1,2,1,0,0,0,0,0,0,690926.5666,5334406.5763,11.566249145,48.134246733,1,#66c2a5,bicycle
9,1,62,0,2018,7,17,2,3,5,3,0,1,1,0,0,0,0,0,687818.2963,5344669711.0,11.52904955,48.227418153,1,#66c2a5,bicycle
9,1,87,182,2018,7,19,1,2,0,7,0,1,0,0,0,0,0,0,738369.0636,5326725.7763,12.198709293,48.049255032,1,#66c2a5,bicycle
9,1,81,130,2018,7,17,3,3,0,1,0,1,0,0,0,0,0,0,639639.4134,5323271.2177,10.873708294,48.047438734,1,#66c2a5,bicycle
9,1,87,122,2018,7,21,1,3,0,1,2,1,0,0,0,0,0,0,717995.6522,5308748.5709,11.916582868,47.895003463,1,#66c2a5,bicycle
9,1,87,117,2018,7,21,1,3,3,6,2,1,1,0,0,0,0,0,725239.0399,5305436.0957,12.011629519,47.862740138,1,#66c2a5,bicycle
9,1,87,117,2018,7,11,1,3,0,1,0,1,0,0,0,0,0,0,725163.5806,5305739.3829,12.010779948,47.86549161,1,#66c2a5,bicycle
9,1,81,130,2018,7,10,1,3,0,1,0,1,0,0,0,0,0,0,639230.7942,5324334.5426,10.868574402,48.057089753,1,#66c2a5,bicycle
9,1,62,0,2018,7,20,2,3,3,6,0,1,1,0,0,0,0,0,692556.3363,5334905.0022,11.588357145,48.138235471,1,#66c2a5,bicycle
9,1,81,144,2018,7,10,1,3,5,2,0,1,1,0,0,0,0,0,656172.7635,5319844723.0,11.094161345,48.012799777,1,#66c2a5,bicycle
9,1,74,115,2018,7,12,1,3,0,1,0,1,0,0,0,0,0,0,683302833.0,5347703.7069,11.469619486,48.256009941,1,#66c2a5,bicycle
9,1,63,0,2018,7,10,2,3,2,6,0,0,1,0,0,0,0,0,733952.9544,5305425.5037,12.127959733,47.859531581,2,#fc8d62,car
9,1,78,143,2018,7,10,1,3,8,1,0,1,0,0,0,0,0,0,717493.8673,5372099.6443,11.942299841,48.464393194,1,#66c2a5,bicycle
9,1,75,132,2018,7,13,3,2,3,6,0,0,1,0,0,1,0,0,705293.0999,5334761.0789,11.759296801,48.132960879,2,#fc8d62,car
9,1,62,0,2018,7,21,7,2,0,1,2,1,0,0,0,0,0,0,689991.8475,5334104.2857,11.553563731,48.131809463,1,#66c2a5,bicycle
9,7,77,155,2018,7,9,2,3,5,3,0,0,1,0,0,0,0,0,626749.6529,5310521.5304,10.697069176,47.935467758,2,#fc8d62,car
9,1,62,0,2018,7,0,7,3,0,3,2,0,1,0,1,0,0,0,690769.8488,5339999.3696,11.566652751,48.184561237,2,#fc8d62,car
9,1,82,120,2018,7,16,2,2,5,3,0,1,1,0,0,0,0,0,701322.3813,5307397118.0,11.693144954,47.888304639,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,7,3,5,3,0,1,1,0,0,0,0,0,690667087.0,5338432.2029,11.564568565,48.170506576,1,#66c2a5,bicycle
9,1,62,0,2018,7,21,7,3,1,7,1,1,1,0,0,0,0,0,691952.1337,5337997548.0,11.58163874,48.166213226,1,#66c2a5,bicycle
9,1,87,122,2018,7,18,2,3,5,7,0,0,1,0,0,0,0,0,718953.3015,5307564.0182,11.928777365,47.884033576,2,#fc8d62,car
9,1,62,0,2018,7,1,7,3,6,7,2,0,1,1,0,0,0,0,691410.9993,5336351.3994,11.573627835,48.151581055,2,#fc8d62,car
9,1,62,0,2018,7,8,7,2,8,1,0,0,0,0,1,0,0,0,697244.4264,5332239.47,11.6500722,48.112843569,4,#e78ac3,marker
9,1,62,0,2018,7,11,2,3,1,5,0,1,1,0,0,0,0,0,692427672.0,5337497.5423,11.587801469,48.161575541,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,7,3,4,6,0,1,0,0,0,0,0,0,683467673.0,5335463071.0,11.466547397,48.145937202,1,#66c2a5,bicycle
9,7,61,0,2018,7,8,2,3,4,2,0,1,0,0,0,0,0,0,641035.5358,5357896.5577,10.903938673,48.358480225,1,#66c2a5,bicycle
9,1,62,0,2018,7,17,7,3,0,7,0,1,0,0,0,0,0,0,683124.9761,5335977156.0,11.462165736,48.150656867,1,#66c2a5,bicycle
9,1,87,150,2018,7,16,2,3,5,3,0,0,1,0,0,0,0,0,729461.8981,5303578346.0,12.067024344,47.844555083,2,#fc8d62,car
9,1,62,0,2018,7,23,7,2,0,7,2,1,0,0,0,0,0,0,685949.9849,5337236.3566,11.500661792,48.161155417,1,#66c2a5,bicycle
9,1,86,143,2018,7,9,2,3,5,3,0,1,1,0,0,0,0,0,684617.8933,5377909.8504,11.500595261,48.527122203,1,#66c2a5,bicycle
9,1,62,0,2018,7,1,7,3,0,7,2,1,0,0,0,0,0,0,685905.9598,5335640.3154,11.499373088,48.146822479,1,#66c2a5,bicycle
9,1,62,0,2018,7,15,7,3,5,3,0,1,0,0,1,0,0,0,687827124.0,5337040244.0,11.525793716,48.158840978,1,#66c2a5,bicycle
9,1,84,112,2018,7,9,7,3,4,6,0,0,1,0,0,0,0,0,699542.2577,5336575.9484,11.68294061,48.151100249,2,#fc8d62,car
9,1,84,147,2018,7,8,7,3,4,2,0,1,0,0,0,0,0,0,696308.3797,5340744.7003,11.641432584,48.189572597,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,7,3,1,7,0,0,1,0,0,0,0,0,695701.2885,5332277823.0,11.629379737,48.113664291,2,#fc8d62,car
9,1,62,0,2018,7,7,2,3,0,7,0,0,1,1,0,0,0,0,697084.0875,5332079.9529,11.647846652,48.11145956,2,#fc8d62,car
9,1,62,0,2018,7,13,7,3,1,1,0,1,0,0,1,0,0,0,694424.6167,5329605.0576,11.611027702,48.09003337,1,#66c2a5,bicycle
9,1,62,0,2018,7,9,7,3,0,7,0,1,0,0,0,0,0,0,694688.0755,5335221.3374,11.617125913,48.140429936,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,7,3,2,6,0,0,1,0,0,0,1,0,690838801.0,5334959341.0,11.565318361,48.139241275,2,#fc8d62,car
9,1,62,0,2018,7,19,2,3,0,1,0,1,0,0,0,0,0,0,695759.4994,5332090.2498,11.630074897,48.111960583,1,#66c2a5,bicycle
9,1,62,0,2018,7,17,2,3,4,2,0,1,1,0,0,0,0,0,693362.7528,5339662.6882,11.60134788,48.180751408,1,#66c2a5,bicycle
9,1,79,142,2018,7,18,2,3,0,1,0,1,0,0,0,0,0,0,673132.1776,5342129.5783,11.330435005,48.208762519,1,#66c2a5,bicycle
9,7,61,0,2018,7,0,7,3,0,1,2,1,0,0,0,0,0,0,639970714.0,5358059679.0,10.889626312,48.360183925,1,#66c2a5,bicycle
9,7,61,0,2018,7,17,7,2,5,3,0,0,1,0,0,0,0,0,639620.3325,5360107.4013,10.88557864,48.378674074,2,#fc8d62,car
9,1,79,123,2018,7,15,2,3,6,7,0,0,1,1,0,0,0,0,674192.7987,5333900038.0,11.341327129,48.134493827,2,#fc8d62,car
9,1,74,135,2018,7,19,2,3,5,3,0,1,1,0,0,0,0,0,662538157.0,5353481404.0,11.192308093,48.313619012,1,#66c2a5,bicycle
9,1,79,126,2018,7,14,3,3,7,7,0,1,0,0,0,0,0,0,676315.7677,5340650.9928,11.372635504,48.194594979,1,#66c2a5,bicycle
9,1,74,115,2018,7,6,2,3,5,3,0,1,1,0,0,0,0,0,682812.6594,5347755.2936,11.463044061,48.25661522,1,#66c2a5,bicycle
9,1,77,117,2018,7,17,2,3,2,6,0,0,1,0,0,0,0,0,715391.4436,5355179.8618,11.905222695,48.313092825,2,#fc8d62,car
9,1,62,0,2018,7,8,2,2,0,1,0,1,0,0,0,0,0,0,692318.3699,5337784.5206,11.586462861,48.164187901,1,#66c2a5,bicycle
9,7,61,0,2018,7,11,2,3,2,2,0,0,1,0,0,0,0,0,640295695.0,5359156.4631,10.894376934,48.369973735,2,#fc8d62,car
9,1,77,115,2018,7,12,2,3,8,1,0,1,0,0,0,0,0,0,738986.5682,5355925626.0,12.223401074,48.311318348,1,#66c2a5,bicycle
9,1,62,0,2018,7,14,2,3,4,2,0,1,1,0,0,0,0,0,690197.0989,5333290.2076,11.555956218,48.12443121,1,#66c2a5,bicycle
9,7,72,163,2018,7,16,2,2,3,6,0,1,0,0,0,0,0,0,640396.4737,5347209.3504,10.891759906,48.26252564,1,#66c2a5,bicycle
9,1,62,0,2018,7,0,1,3,0,7,2,1,0,0,0,0,0,0,686194.9979,5335842.6129,11.503343637,48.148556267,1,#66c2a5,bicycle
9,1,62,0,2018,7,1,1,3,8,7,2,0,1,0,0,0,0,0,691824419.0,5335664219.0,11.578871004,48.145280247,2,#fc8d62,car
9,1,62,0,2018,7,8,2,3,3,2,0,0,0,0,1,0,1,0,689899.5148,5334734.5667,11.552604978,48.137502007,4,#e78ac3,marker
9,1,62,0,2018,7,10,1,3,4,6,0,0,1,0,0,0,0,0,683937.9424,5338888.4261,11.47434475,48.176590341,2,#fc8d62,car
9,1,62,0,2018,7,2,1,3,3,7,2,0,1,0,0,0,0,0,690695.5411,5334750.2498,11.563300999,48.137404921,2,#fc8d62,car
9,1,62,0,2018,7,12,1,3,9,6,0,0,1,0,0,0,0,0,688311.9745,5338283023.0,11.532857359,48.169867836,2,#fc8d62,car
9,1,62,0,2018,7,12,2,2,0,6,0,1,1,0,1,0,0,0,689655.1325,5343518.5857,11.553243003,48.216525466,1,#66c2a5,bicycle
9,1,62,0,2018,7,23,1,3,5,2,2,0,1,0,0,0,0,0,693703.5562,5340316.1432,11.606225771,48.186520585,2,#fc8d62,car
9,1,85,158,2018,7,18,3,3,0,1,0,1,0,0,0,0,0,0,667727.7573,5381436.7944,11.273440534,48.563567346,1,#66c2a5,bicycle
9,2,61,0,2018,7,21,7,3,5,3,1,0,1,0,0,0,0,0,731700.6977,5381873.8822,12.139625905,48.547123483,2,#fc8d62,car
9,1,62,0,2018,7,18,2,3,1,1,0,1,1,0,0,0,0,0,691593.5956,5337697.4353,11.576686491,48.163624024,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,1,3,0,7,0,1,0,0,0,0,0,0,696605.3805,5331798.9421,11.641292753,48.109081934,1,#66c2a5,bicycle
9,1,87,137,2018,7,17,7,3,0,1,0,0,0,0,1,0,0,0,731017809.0,5309584481.0,12.090999996,47.897958838,4,#e78ac3,marker
9,1,74,115,2018,7,10,3,3,0,1,0,1,0,0,0,0,0,0,680417.5104,5347102.4157,11.430526146,48.251433153,1,#66c2a5,bicycle
9,1,88,113,2018,7,12,7,3,0,7,0,1,0,0,0,0,0,0,678959.6499,5311611.4653,11.396028887,47.932814168,1,#66c2a5,bicycle
9,1,62,0,2018,7,12,1,3,5,3,0,0,1,0,1,0,0,0,691862.8858,5333423.0328,11.578378213,48.125125201,2,#fc8d62,car
9,1,81,129,2018,7,6,7,3,8,1,0,0,1,0,0,0,0,0,642911971.0,5305588838.0,10.91171608,47.887710741,2,#fc8d62,car
9,1,62,0,2018,7,20,1,3,0,3,0,1,0,0,1,0,0,0,685998.0537,5334847.7884,11.500263815,48.139672021,1,#66c2a5,bicycle
9,1,74,115,2018,7,12,7,3,5,3,0,1,1,0,0,0,0,0,683548.8372,5348420.8729,11.473241776,48.262384904,1,#66c2a5,bicycle
9,1,78,123,2018,7,8,7,3,2,1,0,0,1,0,0,0,1,0,687385.2339,5359073032.0,11.529614298,48.357002859,2,#fc8d62,car
9,1,77,115,2018,7,10,7,3,0,7,0,1,0,0,0,0,0,0,734062.1033,5351349.7778,12.154551329,48.272054454,1,#66c2a5,bicycle
9,1,62,0,2018,7,23,6,3,1,1,2,1,1,0,0,0,0,0,690179.4496,5331906.3539,11.555102056,48.111998347,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,2,3,0,7,0,1,0,0,0,0,1,1,690747.9247,5334307.4438,11.563806124,48.133409301,1,#66c2a5,bicycle
9,1,62,0,2018,7,11,6,3,5,2,0,0,1,0,1,0,0,0,690911095.0,5335648784.0,11.566598243,48.145416252,2,#fc8d62,car
9,7,61,0,2018,7,18,2,2,0,1,0,1,0,0,0,0,0,0,640431.1094,5352026.6448,10.893827541,48.305834225,1,#66c2a5,bicycle
9,1,62,0,2018,7,11,6,3,3,2,0,1,1,0,0,0,0,0,697617.6282,5337936.3028,11.657723881,48.163926966,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,6,3,2,6,0,0,1,0,0,0,0,0,689902.9485,5331936.5982,11.551404492,48.112352686,2,#fc8d62,car
9,1,62,0,2018,7,18,6,3,4,6,0,1,0,0,0,0,0,0,691015.4541,5340330.0152,11.570102393,48.187459228,1,#66c2a5,bicycle
9,1,62,0,2018,7,20,6,3,4,6,0,1,0,0,0,0,0,0,689059.6371,5338251653.0,11.54288946,48.169363941,1,#66c2a5,bicycle
9,1,62,0,2018,7,8,2,3,2,2,0,0,1,0,0,0,0,0,688960.7029,5334294.8731,11.539803439,48.133829453,2,#fc8d62,car
9,1,62,0,2018,7,8,6,3,2,6,0,1,1,0,0,0,0,0,691314.5075,5336316.0077,11.572315898,48.15129199,1,#66c2a5,bicycle
9,1,62,0,2018,7,9,6,2,5,2,0,1,1,0,0,0,0,0,688025.1519,5339629181.0,11.529598893,48.182052193,1,#66c2a5,bicycle
9,1,62,0,2018,7,16,2,3,2,6,0,0,1,0,1,0,0,0,680341.0306,5334905.6904,11.424315974,48.141821025,2,#fc8d62,car
9,1,62,0,2018,7,23,6,3,1,7,2,0,1,0,0,0,0,0,694319.8619,5329928.4514,11.609769574,48.09297188,2,#fc8d62,car
9,7,71,113,2018,7,13,2,3,0,1,0,0,0,0,1,0,0,0,657318.8765,5368887.2174,11.127729349,48.453443202,4,#e78ac3,marker
9,1,62,0,2018,7,9,6,3,6,7,0,0,1,1,0,0,0,0,690388.7689,5335599.7666,11.559561479,48.145132215,2,#fc8d62,car
9,1,62,0,2018,7,12,6,3,3,3,0,1,0,0,0,0,1,0,690176.0646,5333738.6465,11.55587394,48.128468074,1,#66c2a5,bicycle
9,1,62,0,2018,7,8,6,3,2,7,0,1,0,0,0,0,0,0,692398.8139,5337574.8312,11.587448748,48.162278927,1,#66c2a5,bicycle
9,1,62,0,2018,7,19,6,3,5,3,0,0,1,0,0,0,0,0,684771.1374,5333623.0767,11.483256026,48.129021145,2,#fc8d62,car
9,1,84,146,2018,7,12,2,3,4,6,0,1,0,0,0,0,0,0,699393.7322,5328078.6265,11.676973525,48.074780003,1,#66c2a5,bicycle
9,1,62,0,2018,7,9,6,3,2,2,0,0,1,0,0,0,1,0,691496.9382,5335977.5075,11.574613914,48.1481947,2,#fc8d62,car
9,1,84,119,2018,7,10,6,3,5,3,0,1,1,0,0,0,0,0,698209.2209,5349063.1844,11.670870418,48.263741027,1,#66c2a5,bicycle
9,1,78,120,2018,7,15,6,3,5,3,0,1,1,0,0,0,0,0,698657.5255,5350839.1964,11.677738861,48.27956151,1,#66c2a5,bicycle
9,1,62,0,2018,7,18,6,3,5,7,0,0,1,0,0,0,0,0,693170.8879,5340385.0987,11.599097891,48.187302526,2,#fc8d62,car
9,1,62,0,2018,7,16,6,3,0,1,0,1,1,0,0,0,0,0,686885.6748,5334352.5286,11.511966425,48.134960391,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,6,3,5,3,0,1,1,0,0,0,0,0,697937.5393,5332933.7485,11.65969636,48.118868236,1,#66c2a5,bicycle
9,1,78,133,2018,7,11,3,3,9,5,0,0,0,1,0,1,0,0,689298849.0,5367038955.0,11.55901045,48.428026661,3,#8da0cb,toilet
9,1,62,0,2018,7,19,3,3,0,1,0,1,0,0,0,0,0,0,691733.9431,5332745.7211,11.576342588,48.119076446,1,#66c2a5,bicycle
9,7,72,147,2018,8,8,4,3,3,2,0,1,0,0,0,0,1,0,638117.1427,5364759.3537,10.866819671,48.420834265,1,#66c2a5,bicycle
9,1,62,0,2018,7,10,3,3,5,2,0,0,1,0,0,0,0,0,694107.4704,5334745.1499,11.609112431,48.136327522,2,#fc8d62,car
9,1,77,115,2018,8,15,4,3,5,3,0,1,0,0,0,0,1,0,735497961.0,5351846662.0,12.174148953,48.275985776,1,#66c2a5,bicycle
9,1,62,0,2018,7,22,3,3,4,7,2,1,1,0,0,0,0,0,688523.1289,5331161.5481,11.532542531,48.105796286,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,3,3,1,5,0,0,1,0,0,0,1,0,690290.0776,5334932.0862,11.557937697,48.139160641,2,#fc8d62,car
9,1,62,0,2018,7,14,3,3,6,4,0,0,1,1,0,0,0,0,688937.9517,5331052.5918,11.538061182,48.104694075,2,#fc8d62,car
9,1,62,0,2018,7,17,3,3,5,3,0,1,1,0,0,0,0,0,689983.3106,5342178.3986,11.557056411,48.204381857,1,#66c2a5,bicycle
9,1,62,0,2018,7,13,3,3,0,1,0,0,0,0,1,0,0,0,690785.2475,5335321.8374,11.564761621,48.14251543,4,#e78ac3,marker
9,1,62,0,2018,7,20,3,3,0,7,0,1,0,0,0,0,0,0,692824.4183,5335368.5997,11.592166802,48.142320991,1,#66c2a5,bicycle
